#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
87,開膛槍,0,317,0,1875,0,582,75,0,25,0,0,0,0,355,3,0,0,0,0,18,1,0,0,0,63,0,58,0,0,7,1,47,2,0,0,4,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
88,櫻花怒放,0,308,0,1875,0,437,87,0,25,0,0,0,0,350,3,0,0,0,0,50,1,0,0,0,63,0,58,0,0,7,1,47,2,0,0,4,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
89,荊棘環刺,0,2579,0,1897,0,0,79,0,25,0,0,0,0,351,3,0,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,2,0,0,-1,0,0,-1,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
90,貫穿尖,65591,315,0,1875,0,0,0,0,25,6,0,0,0,352,3,0,0,0,0,15,1,0,0,0,0,0,58,0,0,7,1,47,2,0,0,4,20,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
91,二段突刺,0,316,0,1875,0,0,0,0,25,0,0,0,0,353,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,2,0,0,-1,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
92,跳躍,66603,2576,0,1875,0,275,0,0,300,0,0,0,0,5301,4,0,0,0,0,30,1,0,0,0,63,0,8,0,0,7,1,23,2,0,0,22,20,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
93,龍槍,0,303,0,1875,0,0,0,0,600,0,0,0,0,405,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
94,迴避跳躍,66604,2577,0,1875,0,0,0,0,300,0,0,0,0,406,4,0,0,0,4,35,1,0,0,0,0,0,6,0,0,0,2,23,1,0,0,22,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False
95,破碎衝,0,786,0,1875,0,0,0,0,600,0,0,0,0,407,4,0,0,0,1,0,1,0,0,0,0,0,20,72,1,7,1,0,2,0,0,-1,20,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False
96,龍炎衝,66608,2578,0,1875,0,0,0,0,1200,0,0,0,0,408,4,1,0,0,1,50,2,5,0,0,0,0,21,0,0,1,1,23,2,0,0,22,20,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False
97,強力射擊,0,358,5,1875,0,285,0,0,25,0,0,0,0,356,3,0,30,0,0,1,1,0,0,0,63,0,58,0,0,7,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
98,直線射擊,0,359,5,1875,0,0,0,0,25,0,0,0,0,357,3,0,30,194,0,2,1,0,0,102,0,0,58,0,0,7,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
99,鷹眼,0,354,0,1875,0,0,0,0,900,0,0,0,0,409,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
100,毒咬箭,0,363,5,1875,0,168,0,0,25,0,0,0,0,358,3,0,30,195,0,6,1,0,0,0,63,0,58,0,0,7,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
101,猛者強擊,0,352,0,1875,0,0,0,0,1200,0,0,0,0,410,4,0,0,0,0,4,1,0,0,0,0,0,15,0,0,0,2,50,1,0,0,5,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
102,烈火箭,0,368,0,1875,0,0,0,0,600,0,0,0,0,416,4,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,0,-1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
103,惡終箭,0,364,0,1875,0,0,0,0,120,0,0,0,0,411,4,0,0,0,0,0,1,0,0,0,6,0,1,0,0,7,1,0,2,0,0,-1,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
104,靜者強擊,0,351,0,1875,0,0,0,0,1200,0,0,0,0,412,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
105,敏捷之歌,0,362,6,1898,0,0,0,10,25,0,133,0,0,444,2,0,31,0,0,0,1,20,0,0,38,0,58,0,0,3,2,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
106,連珠箭,0,360,5,1894,0,444,0,0,25,0,0,0,0,360,3,0,30,0,0,18,3,12,0,0,63,0,58,0,0,7,1,50,2,0,0,5,12,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
107,紛亂箭,0,353,0,1875,0,0,0,0,1200,0,0,0,0,413,4,0,0,0,0,38,1,0,0,0,0,0,20,0,0,0,2,50,1,0,0,5,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
108,定影箭,0,356,0,1875,0,0,0,0,400,0,0,0,0,363,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,3,0,0,-1,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
109,遲鈍箭,0,369,0,1875,0,0,0,0,300,0,0,0,0,417,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,2,0,0,-1,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
110,失血箭,0,361,0,1875,0,599,0,0,150,0,0,0,0,359,4,0,0,0,0,12,1,0,0,0,63,0,10,71,2,7,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
111,廣域群射,0,357,5,1914,0,0,0,0,25,0,0,0,0,361,3,0,30,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,2,0,0,-1,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
112,後躍射擊,65604,366,0,1875,0,0,0,0,300,0,0,0,0,364,4,0,0,0,3,15,1,0,0,0,0,0,6,0,0,7,1,50,2,0,0,5,15,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False
113,風蝕箭,65612,367,5,1875,0,168,0,0,25,0,0,0,0,366,3,0,30,0,0,30,1,0,0,0,63,0,58,0,0,3,1,50,2,0,0,5,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
114,賢者的敘事謠,66621,2602,6,1875,0,0,0,0,1200,0,0,0,0,11897,4,0,31,0,0,30,1,0,0,0,42,0,16,0,0,7,2,24,2,0,0,23,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
115,魔人的鎮魂歌,0,2604,6,1900,0,0,0,15,25,0,139,0,0,446,2,0,31,0,0,0,1,20,0,0,0,0,58,0,0,3,2,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
116,軍神的讚美歌,66623,2603,6,1875,0,0,0,0,1200,0,0,0,0,11898,4,0,31,0,0,40,1,0,0,0,42,0,17,0,0,7,2,24,2,0,0,23,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
117,死亡箭雨,66624,2605,0,1895,0,0,0,0,150,0,0,0,0,362,4,0,0,0,0,45,2,8,0,0,0,0,10,71,2,7,1,24,2,0,0,23,-1,0,-1,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
118,戰鬥之聲,66626,2601,0,1890,0,0,0,0,1200,0,0,0,0,415,4,0,0,0,0,50,2,30,0,0,0,0,19,0,0,0,2,24,1,0,0,23,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
119,巨岩,0,403,7,1875,2,179,0,15,25,0,0,0,0,448,2,1,32,0,0,1,1,0,0,3,63,0,58,0,0,4,1,53,1,0,0,6,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
120,療傷,0,405,8,1875,4,0,0,15,25,0,0,0,0,449,2,2,32,0,0,2,1,0,0,3,0,0,58,0,0,7,2,53,1,0,0,6,30,0,5,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
121,勁風,0,401,9,1875,2,180,0,0,25,0,0,0,0,450,2,1,32,0,0,4,1,0,0,3,63,0,58,0,0,3,1,53,1,0,0,6,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
122,戰姿,0,413,0,1875,0,0,0,0,50,0,145,0,0,418,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
123,物防護,0,410,4,1886,10,0,0,30,25,0,0,0,0,451,2,0,32,0,0,0,2,15,0,3,0,0,58,0,0,7,2,0,1,0,0,-1,30,0,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
124,醫治,0,408,8,1909,9,0,0,20,25,0,0,0,0,452,2,2,32,0,0,10,2,15,0,3,0,0,58,0,0,7,2,53,1,0,0,6,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
125,復活,0,411,10,1875,24,0,0,80,25,0,0,0,0,454,2,0,32,0,0,12,1,0,0,3,0,0,58,0,0,7,2,53,1,0,0,6,30,1,5,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
126,復原,0,417,11,1875,7,0,0,10,25,0,0,0,0,455,2,0,32,0,0,0,1,0,0,3,0,0,58,0,0,0,2,0,1,0,0,-1,30,0,5,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
127,中巨岩,0,404,7,1875,2,181,0,15,25,0,0,0,0,456,2,1,32,0,0,18,1,0,0,3,63,0,58,0,0,4,1,53,1,0,0,6,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
128,沉靜,0,414,12,1875,8,0,0,25,25,0,0,0,0,457,2,0,32,0,0,0,1,0,0,3,0,0,58,0,0,7,1,0,3,0,0,-1,30,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
129,石膚,0,412,4,1945,10,0,0,30,25,0,0,0,0,459,2,0,32,0,0,0,1,0,0,3,0,0,58,0,0,4,2,0,1,0,0,-1,30,0,5,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
130,女神的加護,0,415,0,1875,0,0,0,0,1200,0,0,0,0,420,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
131,大療傷,66617,407,8,1907,15,0,0,20,25,0,0,0,0,461,2,2,32,0,0,40,2,10,0,3,0,0,58,0,0,7,2,25,1,0,0,24,30,0,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
132,中勁風,0,402,9,1875,2,307,0,0,25,0,0,0,0,463,2,1,32,0,0,46,1,0,0,3,63,0,58,0,0,3,1,53,1,0,0,6,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
133,醫濟,0,409,8,1908,10,624,0,20,25,0,0,0,0,464,2,2,32,0,0,50,2,20,0,3,63,0,58,0,0,7,2,53,1,0,0,6,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
134,水流環,0,416,0,1875,0,0,0,0,300,0,0,0,0,453,4,0,0,0,0,15,1,0,0,0,0,0,9,0,0,6,1,0,1,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
135,中療傷,65977,406,8,1875,10,0,0,20,25,2,0,0,0,458,2,2,32,0,0,30,1,0,0,3,0,0,58,0,0,7,2,53,1,0,0,6,30,0,5,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
136,神速詠唱,66615,2626,0,1875,0,0,0,0,1200,0,0,0,0,419,4,0,0,0,0,30,1,0,0,0,0,0,21,0,0,0,2,25,1,0,0,24,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
137,再生,66616,2628,8,1875,4,0,0,0,25,0,0,0,0,460,2,0,33,0,0,35,1,0,0,3,0,0,58,0,0,7,2,25,1,0,0,24,30,0,5,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
138,神封印,0,2630,0,1875,0,0,0,0,600,0,0,0,0,421,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
139,神聖,66619,2629,3,1910,4,488,0,15,25,0,0,0,0,462,2,1,33,0,0,45,2,8,0,3,63,0,58,0,0,7,1,25,1,0,0,24,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
140,天賜祝福,66620,2627,0,1875,0,0,0,0,1800,0,0,0,0,422,4,2,0,0,0,50,1,0,0,0,0,0,24,0,0,0,2,25,1,0,0,24,30,0,0,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
141,火焰,0,451,13,1903,8,0,0,20,25,0,0,0,0,473,2,1,34,0,0,2,1,0,0,3,0,0,58,0,0,1,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
142,暴雪,0,454,14,1875,4,0,0,20,25,0,0,0,0,474,2,1,34,0,0,1,1,0,0,3,0,0,58,0,0,2,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
143,沉穩詠唱,0,460,0,1875,0,0,0,0,300,0,0,0,0,424,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
144,雷電,0,457,15,1875,3870,171,0,0,25,177,0,0,0,475,2,1,34,0,0,6,1,0,0,10,63,0,58,0,0,5,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
145,催眠,0,465,12,1875,8,0,0,25,25,0,0,0,0,476,2,0,34,0,0,0,2,5,0,3,0,0,58,0,0,7,1,0,3,0,0,-1,30,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
146,中暴雪,0,455,14,1902,8,0,0,20,25,0,0,0,0,477,2,1,34,0,0,0,2,5,0,3,0,0,58,0,0,2,1,0,1,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
147,中火焰,0,452,13,1904,15,462,0,30,25,0,0,0,0,479,2,1,34,0,0,18,2,5,0,3,63,0,58,0,0,1,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
148,中雷電,0,458,15,1875,12,172,0,30,25,4,0,0,0,480,2,1,34,0,0,0,1,0,0,3,63,0,58,0,0,5,1,0,1,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
149,星靈移位,0,466,0,1875,0,0,0,0,50,0,0,0,0,425,4,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,2,55,1,0,0,7,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
150,即刻詠唱,0,461,0,1875,0,0,0,0,600,0,0,0,0,427,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
151,昏沉,0,464,0,1875,0,0,0,0,300,0,0,0,0,428,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,-1,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
152,大火焰,0,453,13,1905,20,0,0,35,25,5,0,0,0,483,2,1,34,0,0,35,1,0,0,3,0,0,58,0,0,1,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
153,大雷電,66612,459,15,1875,3870,613,0,0,25,177,0,0,0,484,2,1,34,0,0,45,1,0,0,10,63,0,58,0,0,5,1,26,1,0,0,25,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
154,大暴雪,66610,456,14,1875,8,0,0,35,25,0,0,0,0,486,2,1,34,0,0,35,1,0,0,3,0,0,58,0,0,2,1,26,1,0,0,25,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
155,乙太步,0,467,0,1875,0,0,0,0,100,0,0,0,0,431,4,0,0,0,1,50,1,0,0,0,0,0,3,0,0,0,0,55,1,0,0,7,25,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False
156,崩潰,65886,462,3,1875,8,0,0,0,25,0,0,0,0,478,2,1,34,0,0,15,1,0,0,3,0,0,58,0,0,7,1,55,1,0,0,7,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
157,魔法護盾,65889,463,4,1875,0,0,0,0,1200,0,0,0,0,481,4,0,34,0,0,30,1,0,0,0,0,0,22,0,0,0,2,55,1,0,0,7,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
158,魔泉,66609,2651,0,1875,0,0,0,0,1200,0,0,0,0,426,4,0,0,0,0,30,1,0,0,0,49,0,24,0,0,0,2,26,1,0,0,25,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
159,冰寒,66611,2653,14,1906,10,0,0,20,25,0,0,0,0,482,2,1,35,0,0,40,2,5,0,3,48,0,58,0,0,2,1,26,1,0,0,25,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
160,萬有復興,0,2654,0,1875,0,0,0,0,1800,0,0,0,0,429,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,30,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
161,堅壁,0,2655,0,1875,0,0,0,0,1200,0,0,0,0,485,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
162,火光,66614,2652,13,1875,8,0,0,20,25,0,0,0,0,487,2,1,35,0,0,50,2,5,0,4,49,0,58,0,0,1,1,26,1,0,0,25,25,0,5,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
