#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Unknown2,Unknown3,ModelChara,EquipHead,EquipBody,EquipLeg,EquipFoot,MoveControl,RideBGM,Icon,UIPriority,MountAction,Unknown_70_1,Unknown_70_2,Unknown16,Unknown17,Order,FlyingCondition,Unknown5,Unknown6,Unknown7,IsFlying,Unknown8,MountCustomize,ExitMoveDist,ExitMoveSpeed,RadiusRate,BaseMotionSpeed_Run,BaseMotionSpeed_Walk,Unknown9,ExtraSeats,Unknown10,Unknown11,Unknown12,IsEmote,Unknown20,IsAirborne,ExHotbarEnableConfig,UseEP,Unknown13,IsImmobile,Unknown14,HideHeadgear,Unknown18,Unknown19
314,粉紅,,0,0,0,1,0,0,SE_Bt_Etc_ElephantWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ElephantBye,3837,0,0,0,0,2,895,4251,3341,0,0,18,39,38,250,1,45,70,15,1,0,122,20,10,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
315,煬火猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3792,0,0,0,0,2,961,4252,30404,0,9,21,41,42,251,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
316,魔導復仇者金色塗裝特製型,,0,0,0,1,0,0,SE_Bt_Etc_MekagoriraWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MekagoriraBye,3793,0,0,0,0,2,815,4253,10092,0,0,23,41,40,252,1,45,15,15,1,0,53,20,10,100,12,3,50,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
317,克律索馬羅斯,,0,0,0,1,0,0,SE_Bt_Etc_SheepWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SheepBye,3794,0,0,0,0,2,815,4254,3401,0,9,19,41,40,253,1,45,85,85,1,2,85,20,10,100,9,3,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
318,加隆德GL-IS,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Sidecar_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Sidecar_bye,3822,0,0,0,0,2,985,4256,10200,0,6,19,39,38,263,1,45,70,70,1,2,127,0,10,100,0,0,60,1,80,80,False,True,False,False,False,False,False,False,False,False,False,False
319,巨型鈍口螈,,0,0,0,1,0,0,SE_Bt_Etc_Mount_WooperLooper_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_WooperLooper_bye,3823,0,0,0,0,2,980,4257,7120,0,18,21,41,40,255,1,45,70,70,1,2,126,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
320,新生鳳凰,,0,0,0,1,0,0,SE_Bt_Etc_Mount_10thPhoenix_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_10thPhoenix_bye,3858,0,0,0,0,2,358,4258,5061,64,18,19,37,37,256,1,45,70,70,1,2,46,20,10,100,0,0,60,0,80,80,False,False,False,True,True,False,False,False,False,False,False,False
321,蕩悠悠,,0,0,0,1,0,0,SE_Bt_Etc_Mount_VVD2-ObakeChochin_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVD2-ObakeChochin_bye,3903,0,0,0,0,2,981,4259,7130,0,18,21,37,37,257,1,45,70,70,1,2,128,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
322,獅子王子,,0,0,0,1,0,0,SE_Bt_Etc_Mount_VVD2-Nue_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVD2-Nue_bye,3904,0,0,0,0,2,982,4260,3570,0,9,19,39,40,258,1,45,70,70,1,2,129,20,10,65,0,6,70,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
323,影狼,,0,0,0,1,0,0,SE_Bt_Etc_Mount_KageOh_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_KageOh_bye,3821,0,0,0,0,2,637,4261,3580,0,8,20,41,42,259,1,45,70,70,1,2,125,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
324,魔法兒童床,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BedKusocho_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BedKusocho_bye,3860,0,0,0,0,2,895,4262,16091,0,8,18,37,37,260,1,45,85,85,1,0,41,0,10,100,0,0,70,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False
325,暗影猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,3859,0,0,0,0,2,979,4263,30405,0,9,21,41,42,261,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
326,托加爾,,0,0,0,1,0,0,SE_Bt_Etc_Mount_SXT_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_SXT_bye,3972,0,0,0,0,2,20011,4266,40020,67,8,19,41,42,264,1,45,70,70,1,2,132,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
327,方舟,,0,0,0,1,0,0,SE_Bt_Etc_Mount_CEArk_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_CEArk_bye,3973,0,0,0,0,2,20097,4267,11110,0,17,18,37,37,265,1,45,15,15,1,2,135,0,10,100,0,0,60,0,80,80,False,False,False,True,False,False,False,False,False,False,False,False
328,巴哈姆特·幽願,,0,0,0,1,0,0,SE_Bt_Etc_Mount_FF4-Bahamut_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF4-Bahamut_bye,3974,0,0,0,0,2,998,4268,30450,0,16,17,37,37,266,1,15,70,70,1,2,134,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
329,弦月,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Tsuki_to_Leporrit_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Tsuki_to_Leporrit_bye,3975,0,0,0,0,2,638,4269,16150,0,18,22,37,37,267,1,45,70,70,1,2,0,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
330,糖豆犀牛,,0,0,0,1,0,0,SE_Bt_Etc_Mount_FGS_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_FGS_bye,3976,0,0,0,0,2,20021,4270,40900,0,8,19,37,37,268,1,45,70,70,1,2,133,0,10,100,0,0,60,0,80,80,False,False,False,False,False,False,False,False,False,False,False,False
331,壓迫者,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Yosai_2soku_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Yosai_2soku_bye,3977,0,0,0,0,2,895,4271,10620,0,8,18,37,37,269,1,45,15,15,1,2,131,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
332,深淵猞猁,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye,4015,0,0,0,0,2,995,4272,30406,0,9,21,41,42,270,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
333,月光仙人掌怪,,0,0,0,1,0,0,SE_Bt_Etc_Mount_UchuSaboten_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_UchuSaboten_bye,3743,0,0,0,0,2,895,4273,1081,0,8,19,39,38,271,1,45,70,70,1,2,130,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
334,斯塔緹絲幻影,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Nimue_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Nimue_bye,3978,65537,65537,65537,0,2,996,4274,5070,0,18,21,37,37,272,1,45,70,70,1,2,0,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
335,加隆德GL-IIT,,0,0,0,1,0,0,SE_Bt_Etc_Mount_TractorBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_TractorBike_bye,4012,0,0,0,0,2,943,4275,10191,0,8,19,39,40,273,1,20,15,15,1,2,136,0,10,100,0,0,60,1,80,80,False,True,False,False,False,False,False,False,False,False,False,False
336,皮蒂,,0,0,0,1,0,0,SE_Bt_Etc_GuuBooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GuuBooBye,4013,0,0,0,0,4,895,4276,1002,66,8,19,39,40,274,1,45,15,15,1,2,0,15,9,100,0,0,60,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False
337,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
338,庫阿庫阿,,0,0,0,1,0,0,SE_Bt_Etc_Mount_SenreijuCu_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SenreijuCu_bye,4011,0,0,0,0,2,997,4278,3590,0,9,19,39,42,276,1,45,70,70,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
339,海島皮里福爾,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,4020,0,0,0,0,2,943,4279,1156,0,8,18,41,40,277,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
340,海島沙漠玫瑰,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye,4021,0,0,0,0,2,943,4280,1157,0,8,18,41,40,278,1,45,15,15,1,2,1,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
341,,,0,0,0,1,0,0,SE_Bt_Etc_GuuBooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GuuBooBye,4013,0,0,0,0,4,895,0,0,65,8,19,39,40,-1,1,45,15,15,1,2,0,15,9,100,0,0,60,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
342,小鳴鼠,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BladeMomonga_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BladeMomonga_bye,4060,0,0,0,0,2,895,4292,3600,69,8,23,41,42,280,1,45,70,70,1,2,138,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
343,飛梭A9,,0,0,0,1,0,0,SE_Bt_Etc_Mount_9thAirBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_9thAirBike_bye,4061,0,0,0,0,2,895,4281,10210,0,10,24,41,40,281,1,45,70,70,1,2,139,0,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
344,羊駝,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Alpaca_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Alpaca_bye,4073,0,0,0,0,2,895,4282,3610,0,8,18,41,40,279,1,45,70,70,1,2,137,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
345,天災之翼,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye,4074,0,0,0,0,2,20095,4283,30500,0,18,21,37,37,282,1,45,70,70,1,2,1,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
346,奇蹟之翼,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye,4075,0,0,0,0,2,20096,4284,30501,0,18,21,37,37,283,1,45,70,70,1,2,1,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
347,外勤機,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Guideroid_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Guideroid_bye,4076,0,0,0,0,2,895,4285,11120,68,18,21,39,38,284,1,45,15,15,1,2,1,0,10,100,0,0,60,0,80,80,False,True,False,True,True,False,False,False,False,False,False,False
348,梅瓦皮亞拉,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Capybara_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Capybara_bye,4077,0,0,0,0,2,895,4286,3620,0,9,21,39,38,285,1,45,70,70,1,2,141,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
349,獨輪車S1,,0,0,0,1,0,0,SE_Bt_Etc_Mount_MonoBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_MonoBike_bye,4078,0,0,0,0,2,20098,4287,10220,0,9,19,39,38,286,1,45,15,15,1,2,140,0,10,100,0,0,60,0,80,80,False,False,False,False,False,False,False,False,False,False,False,False
350,犎牛,,0,0,0,1,0,0,SE_Bt_Etc_Mount_AmericanBison_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_AmericanBison_bye,4231,0,0,0,0,2,895,4288,3630,0,8,18,41,40,287,1,45,70,70,1,2,124,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
351,烏勒爾,,0,0,0,1,0,0,SE_Bt_Etc_Mount_ArmoredWyvern_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ArmoredWyvern_bye,4232,0,0,0,0,2,895,4289,1021,0,8,21,39,38,288,1,45,15,50,1,2,25,20,20,100,9,3,100,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
352,凱吉古拉,,0,0,0,1,0,0,SE_Bt_Etc_Mount_PteranodonRock_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_PteranodonRock_bye,4233,0,0,0,0,2,895,4290,5080,0,18,22,41,40,289,1,45,15,70,1,2,88,20,10,100,0,0,40,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
353,半機器龜,,0,0,0,1,0,0,SE_Bt_Etc_Mount_AdamanCyber_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_AdamanCyber_bye,4234,0,0,0,0,2,895,4291,3271,0,0,0,37,37,290,1,45,15,15,1,0,15,5,3,65,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
354,浪祖,,0,0,0,1,0,0,SE_Bt_Etc_ZooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ZooBye,4276,0,0,0,0,2,895,4293,1032,0,8,21,41,40,291,1,45,15,60,1,2,27,20,20,55,9,3,55,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
355,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Alpaca_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Alpaca_bye,4073,0,0,0,0,2,895,0,0,0,8,18,41,40,-1,1,45,70,70,1,2,137,20,10,100,0,0,60,0,80,80,False,True,False,False,False,False,False,False,False,False,False,False
356,酒桶仙人掌怪,,0,0,0,1,0,0,SE_Bt_Etc_Mount_MachoSaboten_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_MachoSaboten_bye,4330,0,0,0,0,2,895,4294,1082,74,8,18,37,37,292,1,45,70,70,1,2,144,20,10,100,0,0,60,0,80,80,False,True,False,False,True,False,False,False,False,False,False,False
357,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
358,海牛,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BigManatee_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BigManatee_bye,4332,0,0,0,0,2,895,4296,7140,72,16,27,39,38,294,1,45,70,70,1,2,145,20,10,100,0,0,60,0,80,80,False,True,False,True,True,False,False,False,False,False,False,False
359,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
360,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
361,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
362,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
363,永恆之翼,,0,0,0,1,0,0,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye,4381,0,0,0,0,2,20109,4301,30502,0,18,21,37,37,299,1,45,70,70,1,2,1,0,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
364,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
365,商賈神威,,0,0,0,1,0,0,SE_Bt_Etc_InugamiWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_InugamiBye,4383,0,0,0,0,2,895,4303,30210,0,9,19,41,42,301,1,45,85,85,1,0,44,20,10,100,0,0,70,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
366,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
367,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
368,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
369,,,0,0,0,1,0,0,SE_Bt_Etc_Mount_BigManatee_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BigManatee_bye,4332,0,0,0,0,2,895,0,0,71,16,27,39,38,-1,1,45,70,70,1,2,145,20,10,100,0,0,60,0,80,80,False,True,False,True,False,False,False,False,False,False,False,False
370,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
371,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
372,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
373,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
374,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
375,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
376,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
377,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
378,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
379,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
380,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
381,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
382,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
383,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
384,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
385,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
386,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
387,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
388,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
389,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
390,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
391,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
392,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
393,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
394,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
395,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
396,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
397,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
398,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
399,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
400,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False
