#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
1641,"
在市場上的出售品列表中可以看到玩家們將某一道具加入期望列表中的數量，對於查看當前市場中的需求情況很有説明。

**※期望清單的統計情況會隨伺服器停止而清空。**",,,151842,1,0,0
1642,,,,0,0,0,0
1643,,,,0,0,0,0
1644,,,,0,0,0,0
1645,,,,0,0,0,0
1646,,,,0,0,0,0
1647,,,,0,0,0,0
1648,,,,0,0,0,0
1649,,,,0,0,0,0
1650,"
僱員可以轉職成任何一種職業，不過在轉成其他職業時會重置之前職業的等級，選擇職業時一定要慎重。",,,151851,1,0,0
1651,"
隨著僱員的職業不同，下達探險委託時可以接受的種類也有所區別。

通過「僱員探險」可以令僱員得到成長提升等級。不過僱員的最高等級是無法超越僱主的，想要更強力的僱員首先也要增強自身的力量。",,,151852,1,0,0
1652,,,,0,0,0,0
1653,,,,0,0,0,0
1654,,,,0,0,0,0
1655,,,,0,0,0,0
1656,,,,0,0,0,0
1657,,,,0,0,0,0
1658,,,,0,0,0,0
1659,,,,0,0,0,0
1660,"
**「《黃道文書》」**中記載了強化**「上古武器·魂晶」**所需要進行的試煉，一共有9卷，是非常古老的文書。

在裝備「上古武器·魂晶」的狀態下與喪靈鐘的**古·茱薩娜**對話，可以用亞拉戈神典石交換一本《黃道文書》。",,,151861,1,0,0
1661,"
古文書在到手之後會變成**任務道具**，可以隨時查看需要討伐的目標。

在裝備「上古武器·魂晶」的狀態下將需要討伐的目標打倒，古代的靈魂便會寄宿在武器上，討伐所有目標之後武器的性能會有所提升。",,,151862,1,0,0
1662,"
每次只能持有一本《黃道文書》，將9本文書全都掌握之後，「上古武器·魂晶」可以進一步強化為**「上古武器·魂靈」**，這樣便會更加接近傳說中的**「黃道武器」**了。",,,151863,1,0,0
1663,,,,0,0,0,0
1664,,,,0,0,0,0
1665,,,,0,0,0,0
1666,,,,0,0,0,0
1667,,,,0,0,0,0
1668,,,,0,0,0,0
1669,,,,0,0,0,0
1670,"
獲得了**「天球書卷」**！

將魔晶石嵌寫到天球書卷中可以將魔晶石中蘊含的力量儲存起來。",,,151871,1,0,0
1671,"
可以嵌寫到天球書卷中的魔晶石種類為：
**「神眼」「戰技」「武略」「信力」
「雄略」「詠唱」「剛柔」**
一定要合理計畫具體強化屬性再行動。

**※嵌寫後魔晶石會消失。**
**※最多只能嵌寫5種魔晶石。**",,,151872,1,0,0
1672,"
天球書卷在累積的魔力較低時只可以使用魔晶石壹型進行嵌寫，隨著魔力的增加，貳型、參型、肆型的魔晶石也可以用來嵌寫。另外，各種屬性的提升有上限值，無法無限制地提升。",,,151873,1,0,0
1673,"
嵌寫魔晶石的時候需要一種叫做**「星光變石」**的觸媒。通過解讀**「神秘地圖」**可以挖掘到這種觸媒。

神秘地圖可以使用亞拉戈神典石交易，或者通過部分任務的報酬獲得。",,,151874,1,0,0
1674,"
另外，裝備**「上古武器·魂靈」**到各地參加F.A.T.E.，也會有較低的機率直接獲得星光變石。

當天球書卷累積了足夠的魔力之後，便可以和**「上古武器·魂靈」**一起交給林場水車的加爾贊。他會用天球書卷來對上古武器進行強化。",,,151875,1,0,0
1675,,,,0,0,0,0
1676,,,,0,0,0,0
1677,,,,0,0,0,0
1678,,,,0,0,0,0
1679,,,,0,0,0,0
1680,"
法外戰區**「加爾提諾平原周邊遺跡群」**開放了！

在這片地區中，三城邦的軍隊圍繞所有權展開了激烈的鬥爭，甚至冒險者也被捲入了這場紛爭之中，站在各自的立場上互相進行戰鬥。戰場的具體情況可以在各國陣營中與**「航空兵」**進行確認。",,,151901,1,0,0
1681,,,,0,0,0,0
1682,,,,0,0,0,0
1683,,,,0,0,0,0
1684,,,,0,0,0,0
1685,,,,0,0,0,0
1686,,,,0,0,0,0
1687,,,,0,0,0,0
1688,,,,0,0,0,0
1689,,,,0,0,0,0
1690,"
**「修理工」**能夠將裝備的**「耐久度」**修理到與全新裝備一樣的100%，不過如果由自己親手修理裝備，則可以令裝備的「耐久度」超過100%，從而達到比全新裝備更持久耐用的程度。",,,151881,1,0,0
1691,"
在進行修理時，只要對應的修理職業滿足等級條件，即使不更換職業也能夠同時修理多種裝備。

**※耐久度高於100%的裝備在放入收藏櫃時會將耐久度變回100%。**",,,151882,1,0,0
1692,,,,0,0,0,0
1693,,,,0,0,0,0
1694,,,,0,0,0,0
1695,,,,0,0,0,0
1696,,,,0,0,0,0
1697,,,,0,0,0,0
1698,,,,0,0,0,0
1699,,,,0,0,0,0
1700,"
**「探索筆記」**中記錄有世界各地的風景名勝。

在特定場所滿足天氣、時間或動作等條件，便可以發現筆記中所記載的準確景色。

在筆記中出現的場景和條件等零散情報，都是米莉絲根據聽到的傳聞記錄下來的，仔細分析傳言或許能夠找到一些捷徑。",,,151891,1,0,0
1701,"
**「探索筆記」**中記錄有世界各地的風景名勝。

在特定場所滿足天氣、時間或動作等條件，便可以發現筆記中所記載的準確景色。

在筆記中出現的場景和條件等零散情報，都是米莉絲根據聽到的傳聞記錄下來的，仔細分析傳言或許能夠找到一些捷徑。",,,151893,1,0,0
1702,"
另外，成功核對筆記中的記錄還能夠看到對應的風景畫以及這些風景名勝的由來。

奔走在艾奧傑亞的大地之上，欣賞各地美好的自然風光，也別有一番樂趣。",,,151892,1,0,0
1703,,,,0,0,0,0
1704,,,,0,0,0,0
1705,,,,0,0,0,0
1706,,,,0,0,0,0
1707,,,,0,0,0,0
1708,,,,0,0,0,0
1709,,,,0,0,0,0
1710,"
「同盟徽章」是由艾奧傑亞城邦軍事同盟所發行的一種徽章。

徽章會授予成功討伐「危險標的怪物」這種危險敵人的勇士。",,,151911,1,0,0
1711,"
在大國防聯軍內部，每天會張貼一份**「怪物通緝令」**，每週會張貼一份**「危險標的怪物通緝令」**。接下這些通緝令並成功討伐通緝的敵人，也能夠得到同盟徽章。

將收集到的同盟徽章交給各個組織窗口處的狩獵任務負責人，可以交換到各種各樣的物品。",,,151912,1,0,0
1712,,,,0,0,0,0
1713,,,,0,0,0,0
1714,,,,0,0,0,0
1715,,,,0,0,0,0
1716,,,,0,0,0,0
1717,,,,0,0,0,0
1718,,,,0,0,0,0
1719,,,,0,0,0,0
1720,"
獲得了**「玩具箱」**。

玩具箱中收納有多種**小遊戲**。會設置在各國的旅店客房中，隨時都能夠玩上一把。",,,151931,1,0,0
1721,,,,0,0,0,0
1722,,,,0,0,0,0
1723,,,,0,0,0,0
1724,,,,0,0,0,0
1725,,,,0,0,0,0
1726,,,,0,0,0,0
1727,,,,0,0,0,0
1728,,,,0,0,0,0
1729,,,,0,0,0,0
1730,"
選擇砲臺之後會顯示出專用的**特殊快速鍵**。",,,151921,1,0,0
1731,"
選擇特殊快速鍵上的技能之後，地面上會出現有效的瞄準範圍，瞄準敵人便可以發動強力的砲擊。",,,151922,1,0,0
1732,,,,0,0,0,0
1733,,,,0,0,0,0
1734,,,,0,0,0,0
1735,,,,0,0,0,0
1736,,,,0,0,0,0
1737,,,,0,0,0,0
1738,,,,0,0,0,0
1739,,,,0,0,0,0
1740,"
在這個世界中生存一定要保持一顆熱愛大自然的心。所以便將釣上來的魚**「放生」**回釣場中去吧。

放生之後的魚不會再放入自己的背包中。",,,151941,1,0,0
1741,"
另外，放生過一次的魚，在同一次釣魚作業中即使再次上鉤也會自動釋放回去。這樣一來便可以只釣上自己所需要的魚了。",,,151942,1,0,0
1742,,,,0,0,0,0
1743,,,,0,0,0,0
1744,,,,0,0,0,0
1745,,,,0,0,0,0
1746,,,,0,0,0,0
1747,,,,0,0,0,0
1748,,,,0,0,0,0
1749,,,,0,0,0,0
1750,"
現在可以使用**「道具分解」**技能將裝備等道具分解成各種各樣的素材了。

要使用這項技能首先需要將道具對應的職業升到30級以上，之後便可以在子選單中選擇「道具分解」這項指令。",,,151951,1,0,0
1751,"
每個職業都有其專用的分解技能值，每次進行分解時都能稍微提升這項數值。

分解技能數值高於建議分解技能數值時，通過分解得到稀有素材的可能性也會隨之提高。",,,151952,1,0,0
1752,"
使用分解技能必定會成功，與技能數值無關。

請盡情地分解不需要的裝備和道具吧！",,,151953,1,0,0
1753,,,,0,0,0,0
1754,,,,0,0,0,0
1755,,,,0,0,0,0
1756,,,,0,0,0,0
1757,,,,0,0,0,0
1758,,,,0,0,0,0
1759,,,,0,0,0,0
1760,"
**飼養陸行鳥**開放了！

在房屋的庭院裡搭起**「陸行鳥廄」**之後，就可以將專屬陸行鳥寄養在裡面了。

**※公寓裡已設置供居民使用的陸行鳥廄。**",,,151961,1,0,0
1761,"
對鳥廄中的陸行鳥進行**「訓練」**，可以讓陸行鳥取得相應的經驗值。

而訓練之後一定要記得給努力的愛鳥一些獎勵啊，根據獎勵的情況陸行鳥還會出現進一步的成長。",,,151962,1,0,0
1762,"
另外，堅持給陸行鳥餵**「零食」**可以令鳥的羽毛顏色發生變化。

耐心進行培養，才能夠讓陸行鳥按照自己設想的方向成長。",,,151963,1,0,0
1763,,,,0,0,0,0
1764,"
有一部分魚類，需要獲得**「傳承錄」**之後才能入手。

「傳承錄」是記載著各地關於稀有魚類傳承的書。",,,152791,1,0,0
1765,"
可以在魚類圖鑑和釣魚筆記中，確認需要「傳承錄」才能釣起的魚類。

積極獲得「傳承錄」，釣起珍貴的魚類吧！",,,152792,1,0,0
1766,,,,0,0,0,0
1767,"
通過刺魚捕捉特定的魚類後，生態平衡會受到影響，從而出現一種名為**「魚影」**的特殊漁場。",,,152801,1,0,0
1768,"
發動**「海洋之相」**後，會自動將「魚影」出現的位置表示在導向地圖上。

捕捉潛入在「魚影」之中的珍貴魚類吧！",,,152802,1,0,0
1769,,,,0,0,0,0
1770,"
可以使用快速選單中的**「重要物品」**了。

在任務中獲得的重要物品會追加至這裡。

既有能了解故事背景的物品，也有使用後能發揮效果的物品。如果獲得了新的「重要物品」，請務必使用一下看看！",,,152811,1,0,0
1771,"
可以使用快速選單中的**「重要物品」**了。

在任務中獲得的重要物品會追加至這裡。

既有能了解故事背景的物品，也有使用後能發揮效果的物品。如果獲得了新的「重要物品」，請務必使用一下看看！",,,152812,1,0,0
1772,,,,0,0,0,0
1773,,,,0,0,0,0
1774,,,,0,0,0,0
1775,,,,0,0,0,0
1776,,,,0,0,0,0
1777,,,,0,0,0,0
1778,,,,0,0,0,0
1779,,,,0,0,0,0
1780,"
只有在能工巧匠職業下才能夠接受及完成鳥人族的友好部族任務。

在任務中需要裝備「長風護手」，並在特定的狀態下才能夠進行製作。",,,151971,1,0,0
1781,"
完成任務時的經驗值會算到提交任務時的職業中。

在接受任務時可以看到當前職業能夠獲得多少經驗值，接受任務之後也可以在日誌裡隨時進行查看。",,,151972,1,0,0
1790,"
接受鳥人族的「供應任務」之後，交納指定的物品會獲得相應的「貢獻值」，達到目標貢獻值時便會完成這次的任務。

指定的物品可以在「任務情報」中進行查看。",,,151981,1,0,0
1791,"
交納任何物品都可以滿足任務的要求，左側的圖示表示交納物品時會獲得經驗值的職業，針對自己的需要交納相應職業的物品，也是提升等級的一種好方法。",,,151982,1,0,0
1792,"
與其他友好部族日常不同，放棄鳥人族的供應任務之後，在下一次日常更新之前無法再次接受。

另外，供應任務所指定的物品會在每天的0點更新。過了時間就會更換指定物品，一定要注意。",,,151983,1,0,0
1800,,,,0,0,0,0
1810,"
通過**「變身」**可以改變外表形態。

「變身」狀態下有專門的狀態圖示，右鍵點擊該圖示可以解除變身的狀態。",,,152001,1,0,0
1811,"
離開所在區域或退出遊戲後，變身狀態會自動解除。",,,152001,1,0,0
1820,"
可以對「上古武器·新星」進行絕靈化，提高**「靈魂的安定度」**了。

裝備上絕靈化的「上古武器·新星」，通過挑戰各種任務，可以逐漸提高靈魂的安定度。",,,152011,1,0,0
1821,"
在裝備「上古武器·新星」的狀態下使用**「黃道透鏡」**，可以查看靈魂的安定度。

**※黃道透鏡如若遺失，可從林場水車的德雷克處再度領取。**",,,152012,1,0,0
1822,"
另外，有一部分任務會有一段時間可以讓靈魂安定度更容易提高。

和其他玩家共用相關情報，更加有效地提高安定度吧。",,,152013,1,0,0
1823,"
當「上古武器·新星」的靈魂安定度提升到一定程度後，可以將武器交給林場水車的**加爾贊**。

**※如果沒有進行絕靈化則無法提高或查看靈魂的安定度，所以請一定要記得提前請加爾贊對武器進行絕靈化！**",,,152014,1,0,0
1830,"
釣上掠食性魚類後，有時可以進而釣上為躲避這類魚捕食而藏起來的魚。

像這樣，在不同釣場釣上一定數量的特定魚類後，就會出現隱藏的魚類。",,,152061,1,0,0
1831,"
不過，好不容易出現的魚可能會因為時間的流逝再度藏起來。

如果察覺到有非比尋常的魚出現就立刻釣上來吧！",,,152062,1,0,0
1840,"
釣上了非常罕見的魚！
這種魚只有在兩種特定天氣先後出現的情況下才會出現。

像這樣，釣場裡有時會出現感知天氣變化的罕見魚類。

關注天氣變化，釣上珍稀的魚類吧！",,,152071,1,0,0
1850,"
忍者通過按不同順序**「結印」**來發動**忍術**進行戰鬥。

結印一共有三種，分別是：
**天之印**
**地之印**
**人之印**
另外還有用來發動忍術的技能**「忍術」**。",,,152021,1,0,0
1851,"
按特定順序結成3種印之後會附加可以發動忍術的狀態。

這時，忍術的技能圖示會替換成對應的忍術。",,,152022,1,0,0
1852,"
忍術技能的幫助說明中也對發動該忍術所需的結印順序進行了介紹。",,,152023,1,0,0
1853,"
通過完成特職任務可習得更多的結印，隨之可發動的忍術種類也會有所增加。

根據戰鬥情況善用忍術，成為一流的忍者！",,,152024,1,0,0
1860,"
**「永結同心」**是命中注定的二人在眾神面前許下的一種永不分離的誓言。

通過進行特殊任務，可以為舉辦**永結同心典禮**做準備。",,,152031,1,0,0
1861,"
該任務可從黑衣森林東部林區十二神大聖堂前的**克拉麗貝爾**處領取。

屆時，需要事先做好以下準備：
·與伴侶組成小隊
·裝備上誓言手鐲
·完成任務「拂曉血盟」",,,152032,1,0,0
1862,"
接受任務後，需要和伴侶一同準備服裝、戒指和會場。

請和伴侶合作推進任務！",,,152033,1,0,0
1870,"
與典禮接待人**雷莫**對話，可以選擇心儀的典禮樣式。

在典禮的當天，儀式將會按照其中一人的方案舉辦。

具體用誰的方案則需要二位新人事先進行協商。",,,152041,1,0,0
1871,"
舉行典禮的日期與時間可以通過**艾圖瓦妮勒**聖堂祭司進行預約。

每週五17點（真實時間）開始，可對下週五17點以後的一周內各個時間段進行預約。

一周只能預約一次。",,,152042,1,0,0
1872,"
預約成功後會得到空白請帖。
使用空白請帖製作典禮請帖，將其交給親朋好友便可以邀請他們參加典禮。

**※因伺服器的原因，部分時段可能無法預約，還請諒解。**",,,152043,1,0,0
1873,"
典禮當天，艾圖瓦妮勒將會引導參加者進入大聖堂。

兩位新人使用同心鈴，便可推動典禮進行。",,,152044,1,0,0
1880,"
**典禮請帖**是來賓參加**永結同心典禮**的重要憑證。

可以通過莫古郵件或交易收發請帖，請妥善保管。",,,152051,1,0,0
1881,"
典禮的主辦人姓名和開場時間都記載在請帖的內容裡。

建議在開場之前到達黑衣森林東部林區的十二神大聖堂。

開場後同入口處的**艾圖瓦妮勒**聖堂祭司對話，便可進入會場。",,,152052,1,0,0
1890,"
獲得了**陸行鳥出賽登記書**！

這是為了參加陸行鳥競賽而專門培育出的新陸行鳥。",,,152081,1,0,0
1891,"
在正式登記為**競賽陸行鳥**前，新陸行鳥們都將被寄存於彎枝牧場。

因此陸行鳥出賽登記書是您寄存了新陸行鳥的重要憑證，請妥善保管。",,,152082,1,0,0
1892,"
在金碟遊樂園將新陸行鳥正式登記為**競賽陸行鳥**後，陸行鳥就會移交到金碟遊樂園以便參加陸行鳥競賽。

請注意，每人只能同時登記一隻競賽陸行鳥。",,,152083,1,0,0
1900,"
習得了**競賽能力**！

競賽能力分為兩類，
一類可以設置到快速鍵隨時使用，
一類無需使用即可獲得持續性效果。

競賽能力可以令競賽時的局勢更加有利。",,,152091,1,0,0
1901,"
天生就會的競賽能力被稱作**先天性競賽能力**，通過成長習得的競賽能力被稱作**後天性競賽能力**。

無法遺忘從父母身上繼承的先天性競賽能力。",,,152092,1,0,0
1902,"
使用**遺忘水**遺忘後天性競賽能力後，可以通過提升競賽等級習得新的能力。

花費金碟幣可以換到**陸行鳥競賽教材**，雖然價格較貴，但優點是可以習得任意的競賽能力。",,,152093,1,0,0
1910,"
競賽陸行鳥的競賽等級達到40級了！

達到40級的競賽陸行鳥即使申請退役也可作為**退役陸行鳥**留下來進行**配種**。",,,152101,1,0,0
1911,"
通過配種誕生的新陸行鳥，其各項能力將根據雙親的**血統**、**血統等級**來決定。

血統等級代表陸行鳥能力的大致強度，血統則是可以直觀地看到與同血統等級的陸行鳥相比，哪幾項更加優秀。",,,152102,1,0,0
1912,"
雙親中血統等級較低的一方會對新陸行鳥的血統等級造成較大影響。

新陸行鳥作為競賽陸行鳥的能力也是通過血統來決定的。因不確定會受到雙親哪一邊的影響，所以有時也會有相當平凡的陸行鳥誕生。",,,152103,1,0,0
1913,"
可以通過金碟幣募集**配種用陸行鳥**與退役陸行鳥配種。

雖然募集來的陸行鳥擁有怎樣的特徵完全是看運氣，但先慢慢通過配種將血統等級提升上去為佳。",,,152104,1,0,0
1920,"
使用獲得的卡片，將卡片收錄進幻卡列表後，可以打開設定選單裡的**金碟遊樂園**，選擇**卡組一覽**編輯對局用卡組。

在卡組編輯、對局規則方面有任何疑問，都可以向幻卡大師進行諮詢。",,,152111,1,0,0
1921,"
組建完卡組後即可開始嘗試幻卡挑戰。
最初可以試著挑戰幻卡大師。

確認對局條件後選好卡組則對局開始！",,,152112,1,0,0
1930,"
歡迎來到九宮幻卡的世界。
艾奧傑亞的卡片愛好者們都期待著與你一戰。

可進行對局的NPC角色頭頂都會帶有左圖所示的圖示。",,,152121,1,0,0
1931,"
在冒險者行會、巴斯卡隆酒家等人多、熱鬧的場所還可以進行冒險者之間的幻卡挑戰。

組建最強的卡組，爭取成為最強的幻卡大師。",,,152122,1,0,0
1940,"
歡迎來到神奇的**曼德維爾金碟遊樂園**！

金碟遊樂園為各位來場嘉賓準備了各種服務項目。",,,152131,1,0,0
1941,"
 利用各服務項目時需要用到的**金碟幣**可以在入口廣場以1金碟幣比10Gil的兌換率同**金碟幣兌換員**進行兌換。

 **※當手中的金碟幣不到500時，可以使用Gil兌換至500， 當手中的金碟幣達到500或以上時，無法使用Gil兌換。**",,,152132,1,0,0
1942,"
在**紀念品兌換員**處還可以用金碟幣交換到諸多禮品。

祝各位玩的開心。",,,152133,1,0,0
1950,"
競賽等級提升了！
競賽陸行鳥的**羽力**提升後即可以參加更加高級的競賽。

等級高的競賽取得的報酬也會更多。
請努力參加更高級別的陸行鳥競賽吧！",,,152141,1,0,0
1951,"
**羽力**代表著陸行鳥的綜合能力，競賽等級與優良的血統都會對羽力造成影響。",,,152142,1,0,0
1952,"
為了讓羽力相近的陸行鳥能夠同台競技，各競賽都設定有參加條件。

因此羽力提升後雖然能參加更高級的競賽，但同時也將無法再參加低級的競賽。",,,152143,1,0,0
1960,"
獲得了能工巧匠**專家**的資格！

用**專家水晶**可以換取任意能工巧匠的**專家之證**，**裝備**上專家之證後，就能以專家的身份繼續活躍了。",,,152151,1,0,0
1961,"
能夠成為專家的職業**同時只能有3種**，成為專家後可以使用**專用技能**，通過專用技能可以使製作變得更加輕鬆。

持有專家水晶的話可以隨意變更與追加所需職業的專家。**※專家的變更每週（真實時間）最多可以進行3次。**",,,152152,1,0,0
1962,,,,0,0,0,0
1963,,,,0,0,0,0
1970,,,,0,0,0,0
1980,"
可以在空中自由翱翔了！

騎乘坐騎執行**跳躍**，就可以在空中自由翱翔了。",,,152171,1,0,0
1981,"
飛行時的基本操作為**「前進」「上升」「急降」**。
前進：
　與平時的前進方式一樣。
上升：
　在飛行狀態下「跳躍」會變為上升。
急降：
　在飛行狀態下按「拔出或收回武器」的按鍵可以急速下降。",,,152172,1,0,0
1982,"
飛行時的基本操作為**「前進」「上升」「急降」**。
前進：
　與平時的前進方式一樣。
上升：
　在飛行狀態下會變為上升。
急降：
　在飛行狀態下按+可以急速下降。",,,152172,1,0,0
1983,,,,0,0,0,0
1990,,,,0,0,0,0
1991,,,,0,0,0,0
1992,,,,0,0,0,0
1993,,,,0,0,0,0
2000,,,,0,0,0,0
2001,,,,0,0,0,0
2002,,,,0,0,0,0
2003,,,,0,0,0,0
2010,"
當你累積了足夠的經驗，就可以選擇成為一名**「指導者」**了。

指導者作為新手冒險者**（新人）**等其他冒險者的範本和楷模，必須做出表率，成為大家努力追逐的目標。

如果遇見其他陷入困難或迷茫的冒險者，請盡力支援他們。",,,152391,1,0,0
2011,"
在被認定為指導者之後，便可以將**線上狀態**設定為**指導者專用線上狀態**。

**※通過將線上狀態設定為「指導者」，可以讓其他冒險者認識到自己的指導者身份。**",,,152392,1,0,0
2012,"
戰鬥指導者可以設定為下列兩種。
　戰鬥指導者
　PvP指導者
製作採集指導者可以設定為下列一種。
　製作採集指導者

若三種均被認定，則可以設定為不分種類的「指導者」，從而進行範圍廣泛的活動。",,,152393,1,0,0
2013,"
作為指導者活動期間，可以邀請新人進入叫做**「新人頻道」**的聊天頻道中，從而更好地幫助新人。

另外，被認定為戰鬥指導者之後，會開放名為**「隨機任務：指導者」**的隨機任務，可從中獲得特別報酬。

請務必作為指導者積極展開活動，支援新人。",,,152394,1,0,0
2020,"
在這片大陸上存在著特定時間才能找到的「限時採集地點」。

僅限「限時採集地點」才能採集到的材料在採集筆記上會有所標注。

如果搞錯了時間，很可能會怎麼也找不到，一定要注意！",,,152211,1,0,0
2030,"
說到採掘師就想起「岩石低吟」，說到園藝師就想起「樹木低吟」。

它們能夠發現採集地點在獲得率方面的特殊性質，不過，有些採集地點還藏有隱藏特殊性質。",,,152221,1,0,0
2031,"
通過學會新的職業特性，能夠發現隱藏特殊性質了。

雖然不能經常發現隱藏特殊性質，不過一旦發現了請善用技能，不要放過這個好機會！",,,152222,1,0,0
2040,,,,0,0,0,0
2041,,,,0,0,0,0
2050,"
獲得了可以「精選」的道具。

精選後該道具會消失。收藏價值越高的道具，精選後獲得的道具就越多。

多多收集收藏價值高的收藏品，努力進行精選吧！",,,152241,1,0,0
2060,"
「未知的採集地點」中，有一部分是需要獲得**「傳承錄」**才能被發現的**「傳說的採集地點」**。

「傳承錄」是記載著各地關於傳承的書。

使用傳承錄後，會在採集筆記的「特殊」類別中反映出來。",,,152251,1,0,0
2061,"
未獲得的「傳承錄」可以在採集筆記中確認。

獲得「傳承錄」，在「傳說的採集地點」採集珍貴的資源吧！",,,152252,1,0,0
2070,,,,0,0,0,0
2071,,,,0,0,0,0
2072,,,,0,0,0,0
2073,,,,0,0,0,0
2080,,,,0,0,0,0
2090,"
打開**寶箱**的時候同時也會打開**戰利品**的分配視窗。

如果是其他隊員打開了寶箱，畫面右下會彈出**戰利品通知**。左鍵點擊這個通知也會打開同樣的視窗。",,,152271,1,0,0
2091,"
戰利品視窗中會顯示**「需求」「貪婪」「放棄」**三個按鈕。

這三個按鈕表示玩家當前的希望程度。
需求：真的非常需要。
貪婪：雖然想要，但是不一定能用得到。
放棄：現在不需要。

當每名隊員都做出選擇之後便會開始進行分配。",,,152272,1,0,0
2092,"
如果全員都表示「放棄」，戰利品中的道具會被自動丟棄。不會分配給任何人。

在選擇了「需求」或「貪婪」後，還會**有1次選擇「放棄」的機會**，這個重新選擇的機會只能在戰利品還未分配出去的時候使用。",,,152273,1,0,0
2093,"
如果在寶箱中裝的是Gil或不需要進行擲骰的道具，在打開寶箱時就會自動進行分配。

組隊時最重要的就是和隊友的交流，最好別太過於貪心，適當和隊友商量一下戰利品的分配方法吧。",,,152274,1,0,0
2094,"
打開**寶箱**的時候同時也會打開**戰利品**的分配視窗。

如果是其他隊員打開了寶箱，畫面右下會彈出**戰利品通知**。選擇這個通知也會打開同樣的視窗。",,,152271,1,0,0
2100,"
達到規定人數或解除限制的小隊在參加任務副本時，能夠選擇**僅限貪婪**和**隊長分配**這兩種分配方式。

※隊長可以在任務搜尋器設定視窗中的分配方式裡進行設定，**任務中無法變更設定**。",,,152281,1,0,0
2101,"
在設定分配方式的時候，請先與小隊成員進行商量，設定一個符合小隊目的的分配方式吧。",,,152282,1,0,0
2110,"
神殿騎士團理符和行會理符一樣，分為傭兵任務、製作任務以及採集任務。不過也有與行會理符不同的地方，就是有需要10點受理限額才能領取的大規模任務。

雖然需要10點受理限額，但是會比普通的理符任務要多出許多報酬，可以節省很多時間。",,,152291,1,0,0
2111,"
在神殿騎士團理符的傭兵任務中會出現的寶箱裡有可能獲得**蟲珀**。

在稀少琥珀商人那裡可以用蟲珀換取道具。

如果收集到了蟲珀，就拿去給稀少琥珀商人吧。",,,152292,1,0,0
2120,"
**收藏品**是指提供給一些特殊客人的特別定製品。

達到客人所需求的「收藏價值」後，客人才會收藏這些收藏品。",,,152301,1,0,0
2121,"
收藏品不能與其他同樣的道具放到一起，也不能在商店進行出售。

另外，收藏品如果為可以「使用」的道具的話，雖然可以直接使用，但是不能夠作為**製作素材來使用**。收藏品與普通的道具有著不一樣的用法，請多注意。",,,152302,1,0,0
2122,"
另外，製作**「收藏品製作專用」**的道具後，必定會變為「收藏品」。

道具品質越高，收藏價值也就越高。

儘量製作高品質道具，交納高收藏價值的收藏品吧！",,,152303,1,0,0
2130,,,,0,0,0,0
2131,,,,0,0,0,0
2132,,,,0,0,0,0
2140,"
使用了技能「收藏品採集」後，可以為自身附加能夠採集「收藏品」的「收藏品採集」狀態。",,,152321,1,0,0
2141,"
在「收藏品採集」狀態下釣魚，可以將釣上來的魚保存為品質恆定的「收藏品」。

「收藏品」的品質由魚的大小來決定。為了儘量釣上來體型較大的魚，請在釣具等方面多下一些功夫。",,,152322,1,0,0
2150,,,,0,0,0,0
2160,,,,0,0,0,0
2161,,,,0,0,0,0
2170,"
可以參加遊戲**「萌寵之王」**了！

萌寵之王是指揮召喚出的寵物進行對戰的遊戲項目。
通過萌寵之王遊戲機就可與其他冒險者進行對戰。
**※也有可以單人磨練技術的模式！**",,,152341,1,0,0
2171,"
戰鬥中通常使用**「寵物快速鍵」**召喚寵物。

可以從快速選單**「金碟遊樂園」**的**「萌寵之王」**選項中選擇**「編輯寵物快速鍵」**，在裡面將寵物設置到快速鍵中。
**※不設置寵物快速鍵同樣可以進行召喚。**",,,152342,1,0,0
2172,"
在萌寵之王中，**「績點」**體現著你的強弱。
績點只會在與其他PvP時才會出現增減。
可以從快速選單**「金碟遊樂園」**的**「萌寵之王」**選項中確認自己的玩家績點。
**※玩家與玩家戰鬥時，會比較容易匹配到與自己玩家績點相近的對手。**
**※在部分模式下績點不會發生改變。**",,,152343,1,0,0
2173,"
萌寵之王有三種遊戲模式。
**·挑戰**
　一個人進行遊戲的模式。
　可以邊玩邊熟悉萌寵之王的操作。

**·對戰**
　可進行令績點增減的正式對戰，
　也可進行練習賽。",,,152344,1,0,0
2174,"
**·大賽**
　萌寵之王定期舉辦大賽，
　參加大賽即可選擇此模式遊戲。
　大賽的目標是與其他冒險者對戰，
　以獲取更多**「積分」**。

　**※大賽對戰有大賽專用規則。**",,,152345,1,0,0
2180,"
在萌寵之王中使用的寵物分為4個**「種類」**。

每個種類之間相互克制，受到克制的時候會受到更多的傷害，反之則可造成更多傷害。",,,152351,1,0,0
2181,"
**·「魔物」**
  對**「動物」**造成更多傷害，
  被**「玩偶」**攻擊時受到更多傷害。

**·「動物」**
  對**「玩偶」**造成更多傷害，
  被**「魔物」**攻擊時受到更多傷害。",,,152352,1,0,0
2182,"
**·「玩偶」**
  對**「魔物」**造成更多傷害，
  被**「動物」**攻擊時受到更多傷害。

**·「機件」**
  **「機件」**不克制任何種類，
  也不被任何種類克制。",,,152353,1,0,0
