#,Text,BalloonTime,Unknown0,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
377,身上的錢全交出來！,3,0,2,0,1,25,False,False,False,False,False
378,你身上值錢的東西都歸我了！,3,0,2,0,1,25,False,False,False,False,False
379,到綠洲之前大家都別鬆懈！,3,0,2,0,1,25,False,False,False,False,False
380,要小心蜥蜴人族！,3,0,2,0,1,25,False,False,False,False,False
381,這有點太靜了……,3,0,2,0,1,25,False,False,False,False,False
382,我們必須把貨物送到。,3,0,2,0,1,25,False,False,False,False,False
383,這任務很重要！,3,0,2,0,1,25,False,False,False,False,False
384,巴巴盧恩，不要輸！,3,0,2,0,1,25,False,False,False,False,False
385,集合，集合！,3,0,2,0,1,25,False,False,False,False,False
386,入侵者，趕出去！,3,0,2,0,1,25,False,False,False,False,False
387,別礙事！,3,0,2,0,1,25,False,False,False,False,False
388,該死！,3,0,2,0,1,25,False,False,False,False,False
389,愚蠢！,3,0,2,0,1,25,False,False,False,False,False
390,終於消停了。,3,0,2,0,1,25,False,False,False,False,False
391,真是給人添麻煩啊。,3,0,2,0,1,25,False,False,False,False,False
392,唔唔，這可不妙。,5,0,3,0,1,25,False,False,False,False,False
393,不要管那些小兵！,5,0,3,0,1,25,False,False,False,False,False
394,指揮官在哪裡？,5,0,3,0,1,25,False,False,False,False,False
395,先毀他們糧草！,5,0,2,0,1,25,False,False,False,False,False
396,指揮官逃掉了嗎？,5,0,2,0,1,25,False,False,False,False,False
397,唔，必須趕快達成作戰目的……,5,0,2,0,1,25,False,False,False,False,False
398,什麼情況？,5,0,3,0,1,25,False,False,False,False,False
399,那傢伙是指揮官，大家上！,5,0,3,0,1,25,False,False,False,False,False
400,作戰成功！全速撤離！,5,0,3,0,1,25,False,False,False,False,False
401,嗚，只能拖延到這一步了嗎。,5,0,3,0,1,25,False,False,False,False,False
402,立刻補上物資的缺口！,5,0,3,0,1,25,False,False,False,False,False
403,感謝幫忙，馬上準備殺進去！,5,0,3,0,1,25,False,False,False,False,False
404,有魔物來襲！,3,0,3,0,1,25,False,False,False,False,False
405,大家上，趕走這些魔物！,3,0,3,0,1,25,False,False,False,False,False
406,有沒有什麼可以吃的……,3,0,2,0,1,25,False,False,False,False,False
407,媽媽，要等我回去哦。,3,0,3,0,1,25,False,False,False,False,False
408,有人可以來幫下忙嗎？,3,0,2,0,1,25,False,False,False,False,False
409,呼，這下可以慢慢調查了。,3,0,3,0,1,25,False,False,False,False,False
410,為了維護秩序，我們要清理掉這些敗類！,5,0,3,0,1,25,False,False,False,False,False
411,明白！,3,0,2,0,1,25,False,False,False,False,False
412,可惡，是銅刃團！,5,0,3,0,1,25,False,False,False,False,False
413,這群權力的走狗！,5,0,3,0,1,25,False,False,False,False,False
414,我們還沒完呢！,3,0,2,0,1,25,False,False,False,False,False
415,怎麼會……,3,0,2,0,1,25,False,False,False,False,False
416,一個都不要放走！,5,0,3,0,1,25,False,False,False,False,False
417,抱歉，讓他們攻進來了……,5,0,3,0,1,25,False,False,False,False,False
418,也就是說我們無路可逃了對吧。,5,0,3,0,1,25,False,False,False,False,False
419,還有漏網的！,5,0,3,0,1,25,False,False,False,False,False
420,我也是骸旅團的戰士！,3,0,2,0,1,25,False,False,False,False,False
421,我、我不能死在這裡……,3,0,2,0,1,25,False,False,False,False,False
422,敵襲！是盧恩族的軍團！,10,0,3,0,1,25,False,False,False,False,False
423,橋由我們來守住！,5,0,2,0,1,25,False,False,False,False,False
424,胡恩博克特隊必勝！,5,0,2,0,1,25,False,False,False,False,False
425,不要退縮，打回去！,3,0,2,0,1,25,False,False,False,False,False
426,隊長！,3,0,2,0,1,25,False,False,False,False,False
427,有敵襲！快逃，去藏起來！,10,0,3,0,1,25,False,False,False,False,False
428,想過去？不可能！,3,0,2,0,1,25,False,False,False,False,False
429,休想奪走這些物資！,3,0,2,0,1,25,False,False,False,False,False
430,保護市民的安全！,3,0,2,0,1,25,False,False,False,False,False
431,我們絕不能輸！,3,0,2,0,1,25,False,False,False,False,False
432,呀啊……救命啊！,5,0,2,0,1,25,False,False,False,False,False
433,請、請不要殺我！,5,0,2,0,1,25,False,False,False,False,False
434,放過我們吧！,5,0,2,0,1,25,False,False,False,False,False
435,我、我還不想死……,5,0,2,0,1,25,False,False,False,False,False
436,為什麼會遇上這種事……,5,0,2,0,1,25,False,False,False,False,False
437,快點結束吧……快點結束吧！,5,0,2,0,1,25,False,False,False,False,False
438,我的女神們，我要去迎敵了！,5,0,2,0,1,25,False,False,False,False,False
439,有我在就沒什麼好怕的了！,5,0,2,0,1,25,False,False,False,False,False
440,我不會讓任何人犧牲的！,5,0,2,0,1,25,False,False,False,False,False
441,放心吧，不用怕。,5,0,2,0,1,25,False,False,False,False,False
442,喂喂，可不要迷上我啊。,5,0,2,0,1,25,False,False,False,False,False
443,既華麗！,5,0,2,0,1,25,False,False,False,False,False
444,又優雅！,5,0,2,0,1,25,False,False,False,False,False
445,怎樣？我這美妙的動作。,5,0,2,0,1,25,False,False,False,False,False
446,靠近的話可是會被砍傷的哦！,5,0,2,0,1,25,False,False,False,False,False
447,狀態絕佳！我簡直太帥了！,5,0,2,0,1,25,False,False,False,False,False
448,上啊，隊長大人！,5,0,2,0,1,25,False,False,False,False,False
449,隊長大人太帥了喵。,5,0,2,0,1,25,False,False,False,False,False
450,啊……隊長大人……,5,0,2,0,1,25,False,False,False,False,False
451,我們還不能上喵？,3,0,2,0,1,25,False,False,False,False,False
452,剛才的太帥了喵！,3,0,2,0,1,25,False,False,False,False,False
453,跟隊長大人在一起就無敵了喵！,3,0,2,0,1,25,False,False,False,False,False
454,大家，支援隊長大人喵！,3,0,2,0,1,25,False,False,False,False,False
455,進攻！進攻！,3,0,2,0,1,25,False,False,False,False,False
456,看招喵！,3,0,2,0,1,25,False,False,False,False,False
457,可惡，下次不會放過你們這些強盜的！,3,0,2,0,1,25,False,False,False,False,False
458,啊？盧恩族盜賊團？,5,0,3,0,1,25,False,False,False,False,False
459,各位，今天我們的獵物是沙蠕蟲！,5,0,3,0,1,25,False,False,False,False,False
460,喔喔！,3,0,2,0,1,25,False,False,False,False,False
461,喔！,3,0,2,0,1,25,False,False,False,False,False
462,很好，這就足夠了，族長應該會滿意的。,5,0,2,0,1,25,False,False,False,False,False
463,夠了，今天到此為止！,5,0,2,0,1,25,False,False,False,False,False
464,哎呀，差點把錢忘了。,5,0,2,0,1,25,False,False,False,False,False
465,只要還有命在，這生意就是一定要做的！,5,0,2,0,1,25,False,False,False,False,False
466,喵……只好先撤退了喵……,3,0,2,0,1,25,False,False,False,False,False
467,隊長大人，對不起喵……,3,0,2,0,1,25,False,False,False,False,False
468,幫大忙了！,5,0,2,0,1,25,False,False,False,False,False
469,這次攻勢也好激烈啊……,5,0,2,0,1,25,False,False,False,False,False
470,太好了！,5,0,2,0,1,25,False,False,False,False,False
471,我們活下來了！,5,0,2,0,1,25,False,False,False,False,False
472,一開始我就知道會這樣啦！,5,0,2,0,1,25,False,False,False,False,False
473,哎呀呀，終於結束了。,5,0,2,0,1,25,False,False,False,False,False
474,乘勝追擊，打下敵人據點！大家要跟上我華麗的背影哦！,1,0,5,0,5,25,False,False,False,False,False
475,隊長大人已經停不下來了喵。,5,0,2,0,1,25,False,False,False,False,False
476,剛才的這一瞬間最帥喵。,5,0,2,0,1,25,False,False,False,False,False
477,我是個不稱職的隊長……,5,0,2,0,1,25,False,False,False,False,False
478,有隊長大人在居然還會這樣……,5,0,2,0,1,25,False,False,False,False,False
479,怎喵會……這太奇怪了喵！,5,0,2,0,1,25,False,False,False,False,False
480,嗯？有什麼東西從森林裡出來了！,5,0,2,0,1,25,False,False,False,False,False
481,唔唔……真難搞啊。,5,0,3,0,1,25,False,False,False,False,False
482,「我可是 非常 厲害！」,5,0,2,0,1,25,False,False,False,False,False
483,"「給我 命令……
請……給我……命令！」",3,0,2,0,1,25,False,False,False,False,False
484,隊長大人，我來幫你！,5,0,2,0,1,25,False,False,False,False,False
485,我們也上！,5,0,2,0,1,25,False,False,False,False,False
486,不要放棄！,5,0,2,0,1,25,False,False,False,False,False
487,"這是？裡面有什麼東西！
就是這傢伙在背後主使嗎？",5,0,2,0,1,25,False,False,False,False,False
488,"大家跟我上！
這就來救你們！",5,0,2,0,1,25,False,False,False,False,False
489,"何等美好的勝利！
好了，大家回去吧。",5,0,2,0,1,25,False,False,False,False,False
490,幹得好！,1,0,5,0,5,25,False,False,False,False,False
491,局勢對我們有利！馬上就能擊退敵人了！,1,0,5,0,5,25,False,False,False,False,False
492,敵人的本隊？不能讓他們靠近物資和市民！,1,0,5,0,5,25,False,False,False,False,False
493,撐下去！我們必會迎來華麗的勝利！,1,0,5,0,5,25,False,False,False,False,False
494,要開始狩獵了哦！,3,0,2,0,1,25,False,False,False,False,False
495,你這個大蚯蚓！,3,0,2,0,1,25,False,False,False,False,False
496,這就讓你斷氣！,3,0,2,0,1,25,False,False,False,False,False
497,居然能碰到我？,3,0,2,0,1,25,False,False,False,False,False
498,看招！,3,0,2,0,1,25,False,False,False,False,False
499,躺下吧！,3,0,2,0,1,25,False,False,False,False,False
500,這傢伙看起來很好吃呢！,3,0,2,0,1,25,False,False,False,False,False
501,看我打爛你！,3,0,2,0,1,25,False,False,False,False,False
502,嗨！,3,0,2,0,1,25,False,False,False,False,False
503,哈！,3,0,2,0,1,25,False,False,False,False,False
504,恢復元氣吧！,3,0,2,0,1,25,False,False,False,False,False
505,變得堅硬吧！,3,0,2,0,1,25,False,False,False,False,False
506,沙蠕蟲居然這麼囂張……,3,0,2,0,1,25,False,False,False,False,False
507,呀……誰來幫幫我！,3,0,2,0,1,25,False,False,False,False,False
508,大家沒事吧？再堅持一下！,1,0,5,0,5,25,False,False,False,False,False
509,敵將被引出來了！各位！來跟我競爭這次的勇者榮譽吧！,1,0,5,0,5,25,False,False,False,False,False
510,退下吧，盧恩族！我的英姿對你來說太過高大了！,1,0,5,0,5,25,False,False,False,False,False
511,你們是商品……要走的話也要帶你們一起……,1,0,5,0,5,25,False,False,False,False,False
512,這座橋是絕對不會陷落的！給我記住了！,1,0,5,0,5,25,False,False,False,False,False
513,咕嗚嗚……我一定要把你給賣掉！,1,0,5,0,5,25,False,False,False,False,False
514,你好，願意聽聽我的委託嗎？,3,0,3,0,1,25,False,False,False,False,False
515,撤退！再戰下去就難以脫身了！,5,0,2,0,1,25,False,False,False,False,False
516,太好了！那我們出發吧！,5,0,3,0,1,25,False,False,False,False,False
517,討厭，那裡好像有什麼東西！,10,0,3,0,1,25,False,False,False,False,False
518,騙人！為什麼會這樣？,10,0,3,0,1,25,False,False,False,False,False
519,不要啊！好可怕！,10,0,3,0,1,25,False,False,False,False,False
520,呀啊！救救我！,10,0,3,0,1,25,False,False,False,False,False
521,閃閃金幣……,5,0,2,0,1,25,False,False,False,False,False
522,商品必須趕快備好……,5,0,2,0,1,25,False,False,False,False,False
523,客人們還在等著……,5,0,2,0,1,25,False,False,False,False,False
524,你這傢伙，不值錢。,3,0,2,0,1,25,False,False,False,False,False
525,不要礙事！,3,0,2,0,1,25,False,False,False,False,False
526,賣掉，通通賣掉！,3,0,2,0,1,25,False,False,False,False,False
527,抓起來……換金幣……,5,0,2,0,1,25,False,False,False,False,False
528,區區人類！,3,0,2,0,1,25,False,False,False,False,False
529,你們這些傢伙！,3,0,2,0,1,25,False,False,False,False,False
530,這根本就不算什麼！,3,0,2,0,1,25,False,False,False,False,False
531,失策……,5,0,2,0,1,25,False,False,False,False,False
532,唉，這可怎麼辦……,5,0,3,0,1,25,False,False,False,False,False
533,那我們上路吧。,5,0,3,0,1,25,False,False,False,False,False
534,一定要慎重行事啊……,5,0,3,0,1,25,False,False,False,False,False
535,好像有拍打翅膀的聲音？,5,0,3,0,1,25,False,False,False,False,False
536,必須要送到啊……,5,0,3,0,1,25,False,False,False,False,False
537,嗚，為什麼會遇上這種事……,5,0,3,0,1,25,False,False,False,False,False
538,離大聖堂已經不遠了！,5,0,3,0,1,25,False,False,False,False,False
539,到了這裡應該就沒關係了。,5,0,3,0,1,25,False,False,False,False,False
540,謝謝你的幫忙！,5,0,3,0,1,25,False,False,False,False,False
541,總有一天我會報答你的！,5,0,3,0,1,25,False,False,False,False,False
542,掃蕩戰現在開始！,3,0,3,0,1,25,False,False,False,False,False
543,全體進軍！,3,0,3,0,1,25,False,False,False,False,False
544,衝啊！,3,0,3,0,1,25,False,False,False,False,False
545,哇！魚都被吃了！,3,0,2,0,1,25,False,False,False,False,False
546,快來人趕走這些陸魚！,3,0,2,0,1,25,False,False,False,False,False
547,哇啊！,10,0,3,0,1,25,False,False,False,False,False
548,拜託你！快點幹掉它們！,5,0,2,0,1,25,False,False,False,False,False
549,快把他們趕走！,5,0,2,0,1,25,False,False,False,False,False
550,酒都要灑出來了……,5,0,2,0,1,25,False,False,False,False,False
551,被、被包圍了！,10,0,3,0,1,25,False,False,False,False,False
552,就、就只剩一點路了！,10,0,3,0,1,25,False,False,False,False,False
553,我可愛的小貓咪……,5,0,2,0,1,25,False,False,False,False,False
554,怎麼還沒來啊……,5,0,2,0,1,25,False,False,False,False,False
555,讓叔叔久等了，抱歉呢。,5,0,2,0,1,25,False,False,False,False,False
556,哦哦！終於等來了！,5,0,2,0,1,25,False,False,False,False,False
557,很累了吧，快過來。,5,0,2,0,1,25,False,False,False,False,False
558,真是的，不要急嘛。,5,0,2,0,1,25,False,False,False,False,False
559,哈啊……哈啊……,3,0,2,0,1,25,False,False,False,False,False
560,只屬於我的小貓咪！,3,0,2,0,1,25,False,False,False,False,False
561,不會交給任何人！,3,0,2,0,1,25,False,False,False,False,False
562,小貓咪是只屬於我的！,3,0,2,0,1,25,False,False,False,False,False
563,不會讓你們來阻礙我們的大業的！,5,0,2,0,1,25,False,False,False,False,False
564,你也給我變成祭品吧！,5,0,2,0,1,25,False,False,False,False,False
565,愚蠢的傢伙！你們無法阻止我們！,5,0,2,0,1,25,False,False,False,False,False
566,覺悟吧！,3,0,2,0,1,25,False,False,False,False,False
567,不要礙事，快消失！,3,0,2,0,1,25,False,False,False,False,False
568,一定要死守這裡！,3,0,2,0,1,25,False,False,False,False,False
569,嚐嚐這個吧！,5,0,2,0,1,25,False,False,False,False,False
570,這裡是我們的地盤！,5,0,2,0,1,25,False,False,False,False,False
571,不要小看幹海盜的！,3,0,2,0,1,25,False,False,False,False,False
572,嘻嘻……,3,0,2,0,1,25,False,False,False,False,False
573,壞孩子需要好好懲罰喔。,3,0,2,0,1,25,False,False,False,False,False
574,我砍，我砍。,3,0,2,0,1,25,False,False,False,False,False
575,真沒辦法……,3,0,2,0,1,25,False,False,False,False,False
576,想死也沒那麼容易哦。,3,0,2,0,1,25,False,False,False,False,False
577,要被賣掉了！,5,0,2,0,1,25,False,False,False,False,False
578,能活著回去都多虧了你！,5,0,2,0,1,25,False,False,False,False,False
579,就不能來得更早點嗎？,5,0,2,0,1,25,False,False,False,False,False
580,還、還以為要沒命了……,5,0,2,0,1,25,False,False,False,False,False
581,喂喂喂！,5,0,2,0,1,25,False,False,False,False,False
582,怎麼會這樣？我沒聽說啊！,5,0,2,0,1,25,False,False,False,False,False
583,糧食被盯上了！,5,0,3,0,1,25,False,False,False,False,False
584,地靈族攻過來了！,5,0,3,0,1,25,False,False,False,False,False
585,好大的夸爾啊！,5,0,3,0,1,25,False,False,False,False,False
586,村子會被踏平的！,5,0,3,0,1,25,False,False,False,False,False
587,可惡，都不讓人喘口氣！,5,0,2,0,1,25,False,False,False,False,False
588,到底是怎麼回事啊！,5,0,2,0,1,25,False,False,False,False,False
589,珍貴的糧食啊！,5,0,3,0,1,25,False,False,False,False,False
590,地靈族有好多！,5,0,3,0,1,25,False,False,False,False,False
591,才不會讓你為所欲為！,5,0,3,0,1,25,False,False,False,False,False
592,那是什麼啊？,5,0,3,0,1,25,False,False,False,False,False
593,又到我出場的時候了呢。,5,0,2,0,1,25,False,False,False,False,False
594,我已經按捺不住啦。,5,0,2,0,1,25,False,False,False,False,False
595,好可怕好可怕，要趕快藏起來！,5,0,2,0,1,25,False,False,False,False,False
596,嗯，這是什麼味道？難道是……,3,0,3,0,1,25,False,False,False,False,False
