#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,Unknown30,UnlockQuest,Unknown31,Unknown_70_1,Transient,Image,Icon,Unknown32,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,Unknown33,AcceptClassJobCategory,ContentMemberType,Unknown34,Unknown35,Unknown36,Unknown37,ClassJobLevelRequired,ClassJobLevelSync,Unknown38,Unknown39,ContentType,ContentUICategory,Unknown40,Unknown41,PvP,Unknown_70_2,Unknown42,AllowUndersized,Unknown43,Unknown57,AllowReplacement,Unknown44,AllowExplorerMode,Unknown45,Unknown46,Unknown47,Unknown48,HighEndDuty,Unknown49,Unknown50,Unknown51,DutyRecorderAllowed,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown58
58,迦樓羅討伐戰,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_re,0,0,0,0,282,2003,112019,0,0,1047,20003,0,0,3,1,0,108,2,0,0,0,0,44,46,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
59,真 伊弗利特殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fa_2,0,0,0,0,282,2004,112021,0,0,292,20004,49,0,12,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
60,真 泰坦殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,s1fa_2,0,0,0,0,282,2005,112022,0,0,293,20005,57,0,14,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
61,真 迦樓羅殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_2,0,0,0,0,282,2006,112023,0,0,294,20006,52,0,13,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
62,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,極 伊弗利特殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fa_3,0,0,0,0,282,2008,112028,0,0,295,20008,70,0,103,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
64,極 泰坦殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,s1fa_3,0,0,0,0,282,2009,112029,0,0,296,20009,67,0,102,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
65,極 迦樓羅殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_3,0,0,0,0,282,2010,112030,0,0,297,20010,65,0,101,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
66,善王莫古爾·莫古XII世殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fa_re,0,0,0,0,282,2011,112031,0,0,1067,20011,54,0,15,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
67,極王莫古爾·莫古XII世殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fa_2,0,0,0,0,282,2012,112050,0,0,364,20012,80,0,104,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
68,究極幻想 究極武器破壞作戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fb,0,0,0,0,282,2013,112032,0,0,348,20013,61,0,100,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
69,阿修羅殲滅戰,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z4,0,0,0,0,298,2091,112536,0,0,509,20014,0,0,9999,1,4,108,3,0,0,0,0,90,90,0,0,4,38,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
70,活動挑戰2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z1,0,0,0,0,289,0,112320,0,0,353,20015,0,0,9997,1,2,108,3,0,0,0,0,70,70,0,0,4,0,0,-1,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
71,活動挑戰3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z2,0,0,0,0,285,0,112358,0,0,354,20016,0,0,9998,1,3,108,3,0,0,0,0,73,74,0,0,4,0,0,-1,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
72,真 利維坦殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,o1fa,0,0,0,0,282,2014,112051,0,0,281,20017,60,0,16,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
73,極 利維坦殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,o1fa_2,0,0,0,0,282,2015,112052,0,0,359,20018,80,0,105,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
74,死化奇美拉討伐戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1f1_battle,0,0,0,0,282,2016,112053,0,0,368,20019,52,0,7,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
75,海德拉討伐戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d2_battle,0,0,0,0,282,2017,112055,0,0,369,20020,52,0,8,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
76,吉爾伽美什殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fb,0,0,0,0,282,2018,112054,0,0,366,20021,50,0,9,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
77,真 拉姆殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fb,0,0,0,0,282,2019,112062,0,0,374,20022,65,0,17,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
78,極 拉姆殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fb_2,0,0,0,0,282,2020,112063,0,0,375,20023,85,0,106,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
79,真 濕婆殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fc,0,0,0,0,282,2021,112073,0,0,377,20024,80,0,18,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
80,極 濕婆殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fc_2,0,0,0,0,282,2022,112074,0,0,378,20025,95,0,107,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
81,艾瑪姬娜杯鬥技大會決賽,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d7_battle,0,0,0,0,282,2023,112075,0,0,142,20026,80,0,10,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
82,奧汀殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1f3_battle,0,0,0,0,282,2024,112065,0,0,394,20027,95,0,19,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
83,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,那布里亞勒斯討伐戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1e9,0,0,0,0,282,2026,112081,0,0,426,20029,90,0,5,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
85,真 吉爾伽美什殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1d3_battle,0,0,0,0,282,2027,112080,0,0,396,20030,90,0,11,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
86,真 羅波那殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2fa,0,0,0,0,285,2028,112103,0,0,432,20031,0,0,110,1,1,108,3,0,0,0,0,53,54,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
87,極 羅波那殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2fa_2,0,0,0,0,285,2029,112107,0,0,446,20032,175,0,121,1,1,108,3,0,0,0,0,60,60,1,0,4,20,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
88,真 俾斯麥殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fa,0,0,0,0,285,2030,112104,0,0,436,20033,0,0,111,1,1,108,3,0,0,0,0,57,58,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
89,極 俾斯麥殲滅戰,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fa_2,0,0,0,0,285,2031,112105,0,0,447,20034,165,0,120,1,1,108,3,0,0,0,0,60,60,1,0,4,20,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
90,圓桌騎士殲滅戰,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fb,0,0,0,0,285,2032,112106,0,0,437,20035,142,0,112,1,1,108,3,0,0,0,0,60,60,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
