#,Text,Unknown6,BalloonTime,Unknown0,Unknown7,Unknown8,OutputType,Unknown_70,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,IsBalloonSlow,BattleTalkTime
325,隐患就是要尽早清除！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
326,萨纳兰可没这么容易进来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
327,啧，只能撤退了。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
328,战绩很好！伤亡很少！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
329,太好了，前辈们也会高兴的。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
330,没什么像样的收获……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
331,呜……居然会尝到这种屈辱！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
332,怎么了，这就结束了吗？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
333,接下来就交给你了！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
334,下一个要上的是你吗？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
335,让我们换个宽敞的地方。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
336,那么……开始吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
337,只有这种程度吗？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
338,我还没用上全力呢！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
339,下一个是谁？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
340,全是胆小鬼吗？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
341,唔……是我输了。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
342,我锻炼的还不够啊。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
343,你浪费了太多时间。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
344,只会干架有什么了不起的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
345,这些可恶的老鼠，快住手！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
346,我的橙子都被吃了……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
347,哈哈！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
348,快交出买路钱！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
349,所有值钱的都给我拿出来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
350,拜托了，请赶快除掉它们！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
351,有人能赶走这些婴猴吗？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
352,此路不通！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
353,把东西都交出来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
354,想挨揍吗？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
355,喝啊！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
356,我来给小的们出气。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
357,我才不会输！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
358,啊！那些资材都很贵重的！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
359,快点把他们都赶走吧。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
360,呼哧……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
361,破坏 破坏！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
362,看俺 铁锤。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
363,小鱼们都要被吃光了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
364,快来人对付下这些该死的鬼鮟鱇！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
365,把它们全杀光！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
366,爸爸的仇一定要报！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
367,别挡路！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
368,闪开！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
369,太弱了。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
370,掠夺吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
371,屈服吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
372,哼！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
373,上啊！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
374,你想去哪里？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
375,嘿！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
376,就差一点。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
377,身上的钱全交出来！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
378,你身上值钱的东西都归我了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
379,到绿洲之前大家都别松懈！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
380,要小心蜥蜴人族！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
381,这有点太静了……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
382,我们必须把货物送到。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
383,这任务很重要！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
384,巴巴卢恩，不要输！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
385,集合，集合！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
386,入侵者，赶出去！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
387,别碍事！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
388,该死！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
389,愚蠢！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
390,终于消停了。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
391,真是给人添麻烦啊。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
392,唔唔，这可不妙。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
393,不要管那些小兵！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
394,指挥官在哪里？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
395,先毁他们粮草！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
396,指挥官逃掉了吗？,0,5,0,0,0,2,0,1,25,False,False,False,False,False
397,唔，必须赶紧达成作战目的……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
398,什么情况？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
399,那家伙是指挥官，大家上！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
400,作战成功！全速撤离！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
401,呜，只能拖延到这一步了吗。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
402,立刻补上物资的缺口！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
403,真是帮了大忙，马上准备杀进去！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
404,有魔物来袭！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
405,大家上，赶走这些魔物！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
406,有没有什么可以吃的……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
407,妈妈，要等我回去哦。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
408,有人可以来帮下忙吗？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
409,呼，这下可以慢慢调查了。,0,3,0,0,0,3,0,1,25,False,False,False,False,False
410,为了维护秩序，我们要清理掉这些败类！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
411,明白！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
412,可恶，是铜刃团！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
413,这群权力的走狗！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
414,我们还没完呢！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
415,怎么会……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
416,一个都不要放走！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
417,抱歉，让他们攻进来了……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
418,也就是说我们无路可逃了对吧。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
419,还有漏网的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
420,我也是骸旅团的战士！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
421,我、我不能死在这里……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
422,敌袭！是卢恩人的军团！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
423,桥由我们来守住！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
424,胡恩博克特队必胜！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
425,不要退缩，打回去！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
426,队长！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
427,有敌袭！快逃，去藏起来！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
428,想过去？没门！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
429,休想夺走这些物资！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
430,保护市民的安全！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
431,我们绝不能输！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
432,呀啊……救命啊！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
433,请、请不要杀我！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
434,放过我们吧！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
435,我、我还不想死……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
436,为什么会遇上这种事……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
437,快点结束吧……快点结束吧！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
438,我的女神们，我要去迎敌了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
439,有我在就没什么好怕的了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
440,我不会让任何人牺牲的！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
441,放心吧，不用怕。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
442,喂喂，可不要迷上我啊。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
443,既华丽！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
444,又优雅！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
445,怎样？我这美妙的动作。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
446,靠近的话可是会被砍伤的哦！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
447,状态绝佳！我简直太帅了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
448,上啊，队长大人！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
449,队长大人太帅了喵。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
450,啊……队长大人……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
451,我们还不能上喵？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
452,刚才的太帅了喵！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
453,跟队长大人在一起就无敌了喵！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
454,大家，支援队长大人喵！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
455,进攻！进攻！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
456,看招喵！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
457,可恶，下次不会放过你们这些强盗的！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
458,啊？卢恩人盗贼团？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
459,各位，今天我们的猎物是沙地巨虫！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
460,喔喔！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
461,喔！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
462,很好，这就足够了，族长应该会满意的。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
463,够了，今天到此为止！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
464,哎呀，差点把钱忘了。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
465,只要还有命在，这生意就是一定要做的！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
466,喵……只好先撤退了喵……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
467,队长大人，对不起喵……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
468,帮大忙了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
469,这次攻势也好激烈啊……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
470,太好了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
471,我们活下来了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
472,一开始我就知道会这样啦！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
473,哎呀呀，终于结束了。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
474,乘胜追击，打下敌人据点！大家要跟上我华丽的背影哦！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
475,队长大人已经停不下来了喵。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
476,刚才的这一瞬间最帅喵。,0,5,0,0,0,2,0,1,25,False,False,False,False,False
477,我是个不称职的队长……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
478,有队长大人在居然还会这样……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
479,怎喵会……这太奇怪了喵！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
480,嗯？有什么东西从森林里出来了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
481,唔唔……真难办啊。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
482,“我可是 非常 厉害！”,0,5,0,0,0,2,0,1,25,False,False,False,False,False
483,"“给我 命令……
请……给我……命令！”",0,3,0,0,0,2,0,1,25,False,False,False,False,False
484,队长大人，我来帮你！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
485,我们也上！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
486,不要放弃！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
487,"这是？里面有什么东西！
就是这家伙在背后主使吗？",0,5,0,0,0,2,0,1,25,False,False,False,False,False
488,"大家跟我上！
这就来救你们！",0,5,0,0,0,2,0,1,25,False,False,False,False,False
489,"何等美好的胜利！
好了，大家回去吧。",0,5,0,0,0,2,0,1,25,False,False,False,False,False
490,干得好！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
491,局势对我们有利！马上就能击退敌人了！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
492,敌人的本队？不能让他们靠近物资和市民！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
493,撑下去！我们必会迎来华丽的胜利！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
494,要开始狩猎了哦！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
495,你这个大蚯蚓！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
496,这就让你断气！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
497,居然能碰到我？,0,3,0,0,0,2,0,1,25,False,False,False,False,False
498,看招！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
499,躺下吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
500,这家伙看起来很好吃呢！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
501,看我打烂你！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
502,嗨！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
503,哈！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
504,恢复元气吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
505,变得坚硬吧！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
506,沙地巨虫居然这么嚣张……,0,3,0,0,0,2,0,1,25,False,False,False,False,False
507,呀……谁来帮帮我！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
508,大家没事吧？再坚持一下！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
509,敌将被引出来了！各位！来跟我竞争这次的勇者荣誉吧！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
510,退下吧，卢恩人！我的英姿对你来说太过高大了！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
511,你们是商品……要走的话也要带你们一起……,0,1,0,0,0,5,0,5,25,False,False,False,False,False
512,这座桥是绝对不会陷落的！给我记住了！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
513,咕呜呜……我一定要把你给卖掉！,0,1,0,0,0,5,0,5,25,False,False,False,False,False
514,你好，愿意听听我的委托吗？,0,3,0,0,0,3,0,1,25,False,False,False,False,False
515,撤退！再战下去就难以脱身了！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
516,太好了！那我们出发吧！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
517,讨厌，那里好像有什么东西！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
518,骗人！为什么会这样？,0,10,0,0,0,3,0,1,25,False,False,False,False,False
519,不要啊！好可怕！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
520,呀啊！救救我！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
521,闪闪金币……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
522,商品必须赶紧备好……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
523,客人们还在等着……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
524,你这家伙，不值钱。,0,3,0,0,0,2,0,1,25,False,False,False,False,False
525,不要碍事！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
526,卖掉，统统卖掉！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
527,抓起来……换金币……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
528,区区人类！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
529,你们这些家伙！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
530,这根本就不算什么！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
531,失策……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
532,唉，这可怎么办……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
533,那我们上路吧。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
534,一定要慎重行事啊……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
535,好像有拍打翅膀的声音？,0,5,0,0,0,3,0,1,25,False,False,False,False,False
536,必须要送到啊……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
537,呜，为什么会遇上这种事……,0,5,0,0,0,3,0,1,25,False,False,False,False,False
538,离大圣堂已经不远了！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
539,到了这里应该就没关系了。,0,5,0,0,0,3,0,1,25,False,False,False,False,False
540,谢谢你的帮忙！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
541,总有一天我会报答你的！,0,5,0,0,0,3,0,1,25,False,False,False,False,False
542,扫荡战现在开始！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
543,全体进军！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
544,冲啊！,0,3,0,0,0,3,0,1,25,False,False,False,False,False
545,哇！鱼都被吃了！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
546,快来人赶走这些陆鱼！,0,3,0,0,0,2,0,1,25,False,False,False,False,False
547,哇啊！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
548,拜托你！快点干掉它们！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
549,快把他们赶走！,0,5,0,0,0,2,0,1,25,False,False,False,False,False
550,酒都要洒出来了……,0,5,0,0,0,2,0,1,25,False,False,False,False,False
551,被、被包围了！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
552,就、就只剩一点路了！,0,10,0,0,0,3,0,1,25,False,False,False,False,False
