#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000282,小口花的枯叶,コチューの枯葉,,0,0,0,1,0,0,False,0,21662,0,99,1,0,0,0
2000283,沾有孢子的树皮,胞子が張り付いた樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000284,被虫蛀过的树皮,虫が巣喰った樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000285,大个的山栗,大ぶりのチェスナット,,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000286,被虫蛀过的山栗,虫食いチェスナット,,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000287,黄金山栗,黄金のチェスナット,,0,0,0,1,0,0,False,0,25302,0,99,1,0,0,0
2000288,西岸的槲寄生,西岸のミスルトゥ,,0,0,0,1,0,0,False,0,25001,0,99,1,0,0,0
2000289,适合作栅栏的梣木原木,柵に適したアッシュ原木,,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000290,过细的梣木原木,細すぎるアッシュ原木,,0,0,0,1,0,0,False,0,22407,0,99,1,0,0,0
2000291,妖红花的种子,ローズレットの種子,,0,0,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000292,妖红花的枯叶,ローズレットの枯葉,,0,0,0,1,0,0,False,0,25201,0,99,1,0,0,0
2000293,出芽的妖红花种子,ローズレットの芽吹いた種子,,0,0,0,1,0,0,False,0,25314,0,99,1,0,0,0
2000294,扫子草,ハキダメ草,,0,0,0,1,0,0,False,0,25008,0,99,1,0,0,0
2000295,栀子草,クチナシ草,,0,0,0,1,0,0,False,0,25008,0,99,1,0,0,0
2000296,特浓枫树树汁,特濃メープル樹液,,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000297,有杂质的枫树树汁,不純物まじりのメープル樹液,,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000298,刻印树皮,印が刻まれた樹皮,,0,0,0,1,0,0,False,0,22418,0,99,1,0,0,0
2000299,新绿色的苔藓,新緑色の苔,,0,0,0,1,0,0,False,0,22649,0,99,1,0,0,0
2000300,大蔷薇的花蜜,大イバラの蜜,,0,0,0,1,0,0,False,0,22642,0,99,1,0,0,0
2000301,大蔷薇的刺,大イバラのトゲ,,0,0,0,1,0,0,False,0,22304,0,99,1,0,0,0
2000302,姆恩·图伊豆,乾燥ムントゥイ豆,,0,0,0,1,0,0,False,0,25353,0,99,1,0,0,0
2000303,提诺尔卡菖蒲,ティノルカアヤメ,,0,0,0,1,0,0,False,0,21651,0,99,1,0,0,0
2000304,暴露出来的树根,露出した樹木の根,,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000305,干枯的树根,干からびた根,,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000306,结实的树根,丈夫な樹木の根,,0,0,0,1,0,0,False,0,25005,0,99,1,0,0,0
2000307,上等的婴猴薄荷,上質のガラゴミント,,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000308,被咬过的婴猴薄荷,囓られたガラゴミント,,0,0,0,1,0,0,False,0,25016,0,99,1,0,0,0
2000309,格尔莫拉时代的古钱,ゲルモラ時代の古銭,,0,0,0,1,0,0,False,0,25916,0,99,1,0,0,0
2000310,生锈的金属片,錆ついた金属片,,0,0,0,1,0,0,False,0,20817,0,99,1,0,0,0
2000311,过度生长的树枝,伸びすぎた枝,,0,0,0,1,0,0,False,0,22416,0,99,1,0,0,0
2000312,枯叶,枯葉,,0,0,0,1,0,0,False,0,25217,0,99,1,0,0,0
2000313,朱刺果,アカトゲの実,,0,0,0,1,0,0,False,0,25023,0,99,1,0,0,0
2000314,朱刺叶,アカトゲの葉,,0,0,0,1,0,0,False,0,25213,0,99,1,0,0,0
2000315,黑衣苹果,ブラックシュラウドアップル,,0,0,0,1,0,0,False,0,25308,0,99,1,0,0,0
2000316,毛毛虫,毛虫,,0,0,0,1,0,0,False,0,27004,0,99,1,0,0,0
2000317,神秘的蘑菇,謎めいたキノコ,,0,0,0,1,0,0,False,0,25407,0,99,1,0,0,0
2000318,沾有孢子的木钉,菌のついた木釘,,0,0,0,1,0,0,False,0,22305,0,99,1,0,0,0
2000319,用于模拟战的长枪,,,0,0,0,1,0,0,False,0,31816,0,99,1,0,0,0
2000320,堆肥袋,,,0,0,0,1,0,0,False,0,25356,0,99,1,0,0,0
2000321,蛛蝎卵,,,0,0,0,1,0,0,False,0,25252,0,99,1,0,0,0
2000322,白伞茸,,,0,0,0,1,0,0,False,0,25402,0,99,1,0,0,0
2000323,捕兽夹,,,0,0,0,1,0,0,False,0,27241,0,99,1,0,0,0
2000324,平息的清水,,,0,0,0,1,0,0,False,0,22606,1,99,1,1,0,0
2000325,羚羊腿肉,,,0,0,0,1,0,0,False,0,25153,0,99,1,0,0,0
2000326,妖异全集«散发腐臭的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000327,秘藏的蜂蜜酒,,,0,0,0,1,0,0,False,0,25057,0,99,1,0,0,0
2000328,妖异全集«邪眼闪光的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000329,妖异全集«污浊不净的怪物»之页,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2000330,精金龟的蛋,,,0,0,0,1,0,0,False,0,25252,0,99,1,0,0,0
2000331,偷猎的兽皮,,,0,0,0,1,0,0,False,0,22015,0,99,1,0,0,0
2000332,水元精核心,,,0,0,0,1,0,0,False,0,22606,1,99,1,3,0,0
2000333,大花粉块,,,0,0,0,1,0,0,False,0,25007,1,99,1,3,0,0
2000334,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000335,兀鹫胸肉,,,0,0,0,1,0,0,False,0,25158,0,99,1,0,0,0
2000336,鬼鮟鱇刺身,,,0,0,0,1,0,0,False,0,29002,0,99,1,0,0,0
2000337,脏兮兮的日记本,,,0,0,0,1,0,0,False,0,26002,1,1,1,3,0,0
2000338,送往前桅塔的货物,フォアマスト宛の荷物,,0,0,0,1,0,0,False,65934,21005,1,1,1,3,0,0
2000339,送往德内维尔关的货物,デネベール関門宛の荷物,,0,0,0,1,0,0,False,65934,23001,1,1,1,3,0,0
2000340,水元精核心,ウォータースプライトの核,,0,0,0,1,0,0,False,65936,22606,1,3,1,3,0,0
2000341,沟鼠腐肉,ラットの腐肉,,0,0,0,1,0,0,False,65937,24353,1,1,1,3,0,0
2000342,多实玉米幼苗,ミリオンコーンの苗,,0,0,0,1,0,0,False,65938,25004,1,1,1,3,0,0
2000343,篝火铁笼,鉄製のかがり,,0,0,0,1,0,0,False,65939,21003,1,1,1,3,0,0
2000344,爆弹怪的小指,ボムの小指,,0,0,0,1,0,0,False,65939,22623,1,1,1,3,0,0
2000345,装有遗产的小箱,遺産の入った小箱,,0,0,0,1,0,0,False,65940,21002,1,1,1,3,0,0
2000346,渡渡鸟的种蛋,ドードーの有精卵,,0,0,0,1,0,0,False,65941,25251,1,3,1,3,0,0
2000347,潮湿的黑土,湿り気のある黒土,,0,0,0,1,0,0,False,66003,21466,1,3,1,3,0,0
2000348,被抢走的农具,奪われた農具,,0,0,0,1,0,0,False,66004,21002,1,3,1,3,0,0
2000349,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000350,开垦者的铁铲,開拓者のシャベル,,0,0,0,1,0,0,False,66007,21003,1,3,1,3,0,0
2000351,成熟的拉诺西亚香橙,熟したラノシアオレンジ,,0,0,0,1,0,0,False,66008,25312,1,3,1,3,0,0
2000352,法法弗诺的货物,ファファフォノの荷物,,0,0,0,1,0,0,False,0,41002,1,1,1,3,0,0
2000353,法法弗诺的货物,ファファフォノの荷物,,0,0,0,1,0,0,False,0,44036,1,1,1,3,0,0
2000354,给琪琪普的信,キキプ宛の手紙,,0,0,0,1,0,0,False,65760,25918,1,1,1,3,0,0
2000355,锤喙魔鸟的尾羽,ハンマービークの尾羽根,,0,0,0,1,0,0,False,65760,21906,1,5,1,3,0,0
2000356,装着橙子的麻袋,オレンジの入った麻袋,,0,0,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000357,装硬币的袋子,硬貨の入った袋,,0,0,0,1,0,0,False,66002,25919,1,1,1,3,0,0
2000358,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000359,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000360,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000361,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000362,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000363,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000364,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000365,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000366,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000367,黄蜂的毒针,ホーネットの毒針,,0,0,0,1,0,0,False,66098,22305,1,6,1,3,0,0
2000368,达达内恩的催促书,ダダネンからの督促状,,0,0,0,1,0,0,False,65864,25906,1,1,1,3,0,0
2000369,娜夏孔雀石原石,ナナシャマラカイト原石,,0,0,0,1,0,0,False,66039,20004,1,3,1,3,0,0
2000370,尖锐的锄头,鋭いピック,,0,0,0,1,0,0,False,66040,38005,1,1,1,3,0,0
2000371,陈旧的小锤,古いハンマー,,0,0,0,1,0,0,False,66040,35052,1,1,1,3,0,0
2000372,沉重的大锤,重いモール,,0,0,0,1,0,0,False,66040,38051,1,1,1,3,0,0
2000373,捕兽夹,トラバサミ,,0,0,0,1,0,0,False,65873,21003,1,4,1,3,0,0
2000374,毒蜥蜴的邪眼,ペイストの邪眼,,0,0,0,1,0,0,False,65875,21280,1,4,1,3,0,0
2000375,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000376,土狗之血,モングレルの血,,0,0,0,1,0,0,False,65877,20641,1,4,1,3,0,0
2000377,给利奥弗里克的密封信,レオフリック宛ての封書,,0,0,0,1,0,0,False,65866,25918,1,1,1,3,0,0
2000378,娜夏孔雀石原石,ナナシャマラカイト原石,,0,0,0,1,0,0,False,66109,20004,1,3,1,3,0,0
2000379,蟾蜍的毒液,薬の材料になるトキシックトードから採れる毒液,,0,0,0,1,0,0,False,66066,20682,1,2,1,3,0,0
2000380,给贝林盖尔的信,ベリンゲル宛の手紙,,0,0,0,1,0,0,False,66067,26151,1,1,1,3,0,0
2000381,古董匕首,年代物のダガー,,0,0,0,1,0,0,False,65868,30362,1,1,1,3,0,0
2000382,秃鹫腿肉,バザードから採れる食肉,,0,0,0,1,0,0,False,65871,25154,1,2,1,3,0,0
2000383,薄壳蟹脚,シックシェルから採れる食材,,0,0,0,1,0,0,False,65871,29201,1,2,1,3,0,0
2000384,船菊石刺身,スカフィテから採れる新鮮な刺身,,0,0,0,1,0,0,False,65871,25156,1,2,1,3,0,0
2000385,栗鼠之血,マーモットの鮮血,,0,0,0,1,0,0,False,66108,22601,1,5,1,3,0,0
2000386,莫莫蒂的介绍信,モモディの紹介状,,0,0,0,1,0,0,False,66104,25906,1,1,1,3,0,0
2000387,莫莫蒂的介绍信,モモディの紹介状,,0,0,0,1,0,0,False,66105,25906,1,1,1,3,0,0
2000388,莫莫蒂的介绍信,モモディの紹介状,,0,0,0,1,0,0,False,66106,25906,1,1,1,3,0,0
2000389,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000390,可疑的传单,怪しいビラ,,0,0,0,1,0,0,False,66158,25906,1,1,1,3,0,0
2000391,白辉石,白く輝く石,,0,0,0,1,0,0,False,66165,21251,1,1,1,3,0,0
2000392,阿尔基克薰衣草,アルジクラベンダー,,0,0,0,1,0,0,False,66166,25002,1,3,1,3,0,0
2000393,招募工人的传单,作業員募集のビラ,,0,0,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000394,白辉石,白く輝く石,,0,0,0,1,0,0,False,66170,21213,1,5,1,3,0,0
2000395,浑浊的泉水,濁った湧水,,0,0,0,1,0,0,False,66173,25055,1,1,1,3,0,0
2000396,给欧文的密封信,オワイン宛の封書,,0,0,0,1,0,0,False,66164,25918,1,1,1,3,0,0
2000397,献给太阳神的供品,日神への供物,,0,0,0,1,0,0,False,0,25919,1,1,1,3,0,0
2000398,给欧文的密封信,オワイン宛の封書,,0,0,0,1,0,0,False,66087,25918,1,1,1,3,0,0
2000399,凄惨的遗体,無残な遺体,,0,0,0,1,0,0,False,66154,26024,1,3,1,3,0,0
2000400,妮美雅百合花束,ニメーヤリリーの花束,,0,0,0,1,0,0,False,66163,22627,1,5,1,3,0,0
2000401,蝎纹戒指,,,0,0,0,1,0,0,False,0,54434,1,1,1,3,0,0
2000402,特制恢复药,,,0,0,0,1,0,0,False,65799,20601,1,1,1,3,0,0
2000403,蝎纹戒指,,,0,0,0,1,0,0,False,65799,54434,1,1,1,3,0,0
2000404,毒药交易账单,,,0,0,0,1,0,0,False,65801,25918,1,1,1,3,0,0
2000405,紫檀木箱,紫檀の木箱,,0,0,0,1,0,0,False,66177,21002,1,1,1,3,0,0
2000406,陈旧的供品,古びた供物,,0,0,0,1,0,0,False,66178,21003,1,6,1,3,0,0
2000407,蜂毒酒,蜂漬けの毒酒,,0,0,0,1,0,0,False,66173,20662,1,3,1,3,0,0
2000408,毒蟾蜍腿肉,トキシックトードのモモ肉,,0,0,0,1,0,0,False,66094,25155,1,5,1,3,0,0
2000409,木人,木人,,0,0,0,1,0,0,False,66102,27281,1,4,1,3,0,0
2000410,送往地平关的小包,ホライズン宛の小包,,0,0,0,1,0,0,False,65926,21003,1,1,1,3,0,0
2000411,拉尔戈的胆汁,,,0,0,0,1,0,0,False,65801,20662,1,1,1,3,0,0
2000412,招募工人的传单,作業員募集のビラ,,0,0,0,1,0,0,False,66168,25906,1,5,1,3,0,0
2000413,扣押令,差し押さえ証,,0,0,0,1,0,0,False,65766,25906,1,4,1,3,0,0
2000414,鱼干,干からびた魚,,0,0,0,1,0,0,False,65883,25919,1,1,1,3,0,0
2000415,兀鹫胸肉,ヴァルチャーの胸肉,,0,0,0,1,0,0,False,65883,25151,1,1,1,3,0,0
2000416,以太药运输箱,エーテル輸送箱,,0,0,0,1,0,0,False,65884,21003,1,1,1,3,0,0
2000417,蜥蜴人的鲜血,アマルジャの鮮血,,0,0,0,1,0,0,False,65884,22601,1,2,1,3,0,0
2000418,以太药运输箱,エーテル輸送箱,,0,0,0,1,0,0,False,65885,21003,1,1,1,3,0,0
2000419,蜥蜴人的鲜血,アマルジャの鮮血,,0,0,0,1,0,0,False,65885,22601,1,2,1,3,0,0
2000420,沾有血迹的咒杖,血濡れのセプター,,0,0,0,1,0,0,False,65887,32806,1,1,1,3,0,0
2000421,被撕裂的古书,引き裂かれた古書,,0,0,0,1,0,0,False,65887,26002,1,1,1,3,0,0
2000422,茉门论文集,モルモーの論文集,,0,0,0,1,0,0,False,65888,26002,1,3,1,3,0,0
2000423,古旧金币,古びたギル硬貨,,0,0,0,1,0,0,False,66090,25917,1,5,1,3,0,0
2000424,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000425,茉门论文集,モルモーの論文集,,0,0,0,1,0,0,False,65888,26002,1,3,1,3,0,0
2000426,可可布希的情报书,ココブシの情報書,,0,0,0,1,0,0,False,65889,25906,1,3,1,3,0,0
2000427,河蟾蜍肝,リバートードの肝,,0,0,0,1,0,0,False,66011,22603,1,3,1,3,0,0
2000428,装羊毛的麻袋,羊毛入りの麻袋,,0,0,0,1,0,0,False,66012,22610,1,1,1,3,0,0
2000429,小麦粉袋,小麦粉袋,,0,0,0,1,0,0,False,66013,25351,1,4,1,3,0,0
2000430,装着衣服的包裹,衣服の入った包み,,0,0,0,1,0,0,False,66014,21003,1,3,1,3,0,0
2000431,装着衣服的包裹,衣服の入った包み,,0,0,0,1,0,0,False,0,21005,1,1,1,3,0,0
2000432,装着衣服的包裹,衣服の入った包み,,0,0,0,1,0,0,False,0,23001,1,1,1,3,0,0
2000433,沾有血迹的手镯,血濡れの腕輪,,0,0,0,1,0,0,False,65887,55601,1,1,1,3,0,0
2000434,装有肉的木箱,肉入りの木箱,,0,0,0,1,0,0,False,66015,21003,1,1,1,3,0,0
2000435,大麻袋,大きな麻袋,,0,0,0,1,0,0,False,66016,21610,1,3,1,3,0,0
2000436,装有渡渡鸟的麻袋,ドードー入りの麻袋,,0,0,0,1,0,0,False,66016,25919,1,3,1,3,0,0
2000437,除虱刷,シラミ取りブラシ,,0,0,0,1,0,0,False,66017,25919,1,3,1,3,0,0
2000438,半透明的粘液,半透明の粘液,,0,0,0,1,0,0,False,66019,25105,1,1,1,3,0,0
2000439,苔绿色的体液,苔色の体液,,0,0,0,1,0,0,False,66019,25054,1,3,1,3,0,0
2000440,高纯度土之水晶,高純度アースクリスタル,,0,0,0,1,0,0,False,66021,20012,1,3,1,3,0,0
2000441,小钥匙,小さな鍵,,0,0,0,1,0,0,False,0,25904,1,99,1,0,0,0
2000442,6星司火药,6オンズ爆薬,,0,0,0,1,0,0,False,0,21001,1,99,1,0,0,0
2000443,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000444,路灯用的灯油,街灯用の油,,0,0,0,1,0,0,False,65656,25055,1,7,1,3,0,0
2000445,给梅尔维布提督的亲笔信,メルウィブ提督宛の親書,,0,0,0,1,0,0,False,66064,25918,1,1,1,3,0,0
2000446,给嘉恩·艾幻术皇的亲笔信,幻術皇カヌ・エ宛の親書,,0,0,0,1,0,0,False,66064,25918,1,1,1,3,0,0
2000447,奇怪的香草,怪しい香草,,0,0,0,1,0,0,False,65647,25002,1,6,1,0,0,0
2000448,斯维特尼克斯的信函,スウィートニクスのおてがみ,,0,0,0,1,0,0,False,65649,25918,1,1,1,0,0,0
2000449,滞纳关税名单,関税滞納者の一覧,,0,0,0,1,0,0,False,65651,25906,1,2,1,0,0,0
2000450,新鲜的牡羊肉,新鮮なラム肉,,0,0,0,1,0,0,False,65652,25153,1,4,1,0,0,0
2000451,七贤堂小包,セブンスセージの小袋,,0,0,0,1,0,0,False,65654,25919,1,2,1,0,0,0
2000452,七贤堂小包,セブンスセージの小袋,,0,0,0,1,0,0,False,0,25919,1,1,1,0,0,0
2000453,失踪者名单,行方不明者の一覧,,0,0,0,1,0,0,False,65655,25906,1,1,1,0,0,0
2000454,水母肉块,浮クラゲの切り身,,0,0,0,1,0,0,False,65658,25156,1,4,1,0,0,0
2000455,犯人的画像,食い逃げ犯の人相書き,,0,0,0,1,0,0,False,65653,25906,1,1,1,0,0,0
2000456,给梅尔维布提督的亲笔信,メルウィブ提督宛の親書,,0,0,0,1,0,0,False,66043,25918,1,1,1,3,0,0
2000457,给劳班局长的亲笔信,ラウバーン局長宛の親書,,0,0,0,1,0,0,False,66043,25918,1,1,1,3,0,0
2000458,给嘉恩·艾幻术皇的亲笔信,幻術皇カヌ・エ宛の親書,,0,0,0,1,0,0,False,66082,25918,1,1,1,3,0,0
2000459,给劳班局长的亲笔信,ラウバーン局長宛の親書,,0,0,0,1,0,0,False,66082,25918,1,1,1,3,0,0
2000460,市场价格调查报告,市場価格調査書,,0,0,0,1,0,0,False,65650,25906,1,1,1,0,0,0
2000461,敏菲利亚的短剑,ミンフィリアの短剣,,0,0,0,1,0,0,False,65808,30412,1,1,1,3,0,0
2000462,镶有魔晶石的短剑,マテリア付の短剣,,0,0,0,1,0,0,False,65808,30412,1,1,1,3,0,0
2000463,黄昏卷饼,上等なプレッツェル,,0,0,0,1,0,0,False,66207,24001,1,3,1,3,0,0
2000464,西米棕榈树干,サゴパームの幹,,0,0,0,1,0,0,False,0,25303,1,99,1,0,0,0
2000465,西米棕榈树种,サゴパームの種,,0,0,0,1,0,0,False,0,25017,1,99,1,0,0,0
2000466,枯叶,しなびた葉,,0,0,0,1,0,0,False,0,25201,1,99,1,0,0,0
2000467,旅神葵的花萼,オシュオンローゼルのガク,,0,0,0,1,0,0,False,0,25202,1,99,1,0,0,0
2000468,椰子果实,椰子の実,,0,0,0,1,0,0,False,0,25315,1,99,1,0,0,0
2000469,肮脏的砖块,薄汚れたレンガ,,0,0,0,1,0,0,False,0,22609,1,99,1,0,0,0
2000470,坚硬的砖块,硬いレンガ,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000471,风化的岩盘碎片,風化した岩盤の欠片,,0,0,0,1,0,0,False,0,21206,1,99,1,0,0,0
2000472,坚硬的岩盘碎片,硬い岩盤の欠片,,0,0,0,1,0,0,False,0,21205,1,99,1,0,0,0
2000473,优质黄铜矿,良質の黄銅鉱,,0,0,0,1,0,0,False,0,21207,1,99,1,0,0,0
2000474,低纯度铜矿,低純度の銅鉱,,0,0,0,1,0,0,False,0,21209,1,99,1,0,0,0
2000475,肮脏的砖块,薄汚れたレンガ,,0,0,0,1,0,0,False,0,22609,1,99,1,0,0,0
2000476,坚硬的砖块,硬いレンガ,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000477,岩石样本,サンプル用の岩石,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2000478,矿石样本,サンプル用の鉱石,,0,0,0,1,0,0,False,0,21203,1,99,1,0,0,0
2000479,褐色的石块,茶色の石塊,,0,0,0,1,0,0,False,0,21206,1,99,1,0,0,0
2000480,优质锌矿,良質の亜鉛鉱,,0,0,0,1,0,0,False,0,21210,1,99,1,0,0,0
2000481,肮脏的石材,薄汚れた石材,,0,0,0,1,0,0,False,0,21454,1,99,1,0,0,0
2000482,漂亮的石材,綺麗な石材,,0,0,0,1,0,0,False,0,22615,1,99,1,0,0,0
2000483,岩石样本,サンプル用の岩石,,0,0,0,1,0,0,False,0,21454,1,99,1,0,0,0
2000484,矿石样本,サンプル用の鉱石,,0,0,0,1,0,0,False,0,21202,1,99,1,0,0,0
2000485,毒蜥蜴的蜕皮,ペイストの薄皮,,0,0,0,1,0,0,False,0,21822,1,99,1,0,0,0
2000486,风化的岩盘碎片,風化した岩盤の欠片,,0,0,0,1,0,0,False,0,21206,1,99,1,0,0,0
2000487,坚硬的岩盘碎片,硬い岩盤の欠片,,0,0,0,1,0,0,False,0,21205,1,99,1,0,0,0
2000488,岩石样本,サンプル用の岩石,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2000489,矿石样本,サンプル用の鉱石,,0,0,0,1,0,0,False,0,21211,1,99,1,0,0,0
2000490,土之力岩石,アースパワーストーン,,0,0,0,1,0,0,False,0,21456,1,99,1,0,0,0
2000491,墓石用石材,墓石用の石材,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000492,红褐色岩石,赤茶けた岩石,,0,0,0,1,0,0,False,0,21467,1,99,1,0,0,0
2000493,蕴含魔力的岩石,魔力を帯びた岩石,,0,0,0,1,0,0,False,0,21469,1,99,1,0,0,0
2000494,钝色的砂砾,輝きのない砂利,,0,0,0,1,0,0,False,0,22629,1,99,1,0,0,0
2000495,闪光的砂砾,わずかに輝く砂利,,0,0,0,1,0,0,False,0,22629,1,99,1,0,0,0
2000496,苔藓覆盖的石材,苔むした石材,,0,0,0,1,0,0,False,0,21252,1,99,1,0,0,0
2000497,优质的粉砂岩,良質のシルト岩,,0,0,0,1,0,0,False,0,21453,1,99,1,0,0,0
2000498,石壁用石材,石壁用の石材,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000499,积土的岩石,土まみれの石,,0,0,0,1,0,0,False,0,21206,1,99,1,0,0,0
2000500,刻字的岩石,文字が刻まれた石,,0,0,0,1,0,0,False,0,21307,1,99,1,0,0,0
2000501,酿造库用的燧石,醸造庫用の火打石,,0,0,0,1,0,0,False,0,21451,1,99,1,0,0,0
2000502,石壁的碎片,石壁の欠片,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000503,镇守灯笼用的石材,守灯籠用の石材,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2000504,褐色的小碎片,茶色に輝く小石,,0,0,0,1,0,0,False,0,21458,1,99,1,0,0,0
2000505,绿色的小碎片,緑色に輝く小石,,0,0,0,1,0,0,False,0,21459,1,99,1,0,0,0
2000506,优质的铁矿,良質の鉄鉱,,0,0,0,1,0,0,False,0,21202,1,99,1,0,0,0
2000507,古代的贝壳,古代の貝殻,,0,0,0,1,0,0,False,0,22253,1,99,1,0,0,0
2000508,莫拉比牡蛎,モラビーオイスター,,0,0,0,1,0,0,False,0,29015,1,99,1,0,0,0
2000509,罗罗特恩的名片,宝石商ロロトンの名刺,,0,0,0,1,0,0,False,66153,25918,1,1,1,3,0,0
2000510,洞山羊里脊,ミオトラグスのサーロイン,,0,0,0,1,0,0,False,66160,25152,1,5,1,3,0,0
2000511,土针鼹肉,ツコツコの肉,,0,0,0,1,0,0,False,66167,25155,1,5,1,3,0,0
2000512,船长室的钥匙,船長室の鍵,,0,0,0,1,0,0,False,0,25902,1,1,1,0,0,0
2000513,海人门的钥匙,海人門の鍵,,0,0,0,1,0,0,False,0,25903,1,1,1,0,0,0
2000514,处罚室的钥匙,懲罰房の鍵,,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2000515,伊桑巴德的介绍信,イセムバードの紹介状,,0,0,0,1,0,0,False,66155,25918,1,1,1,3,0,0
2000516,火元精核心,ファイアスプライトの核,,0,0,0,1,0,0,False,0,21261,1,99,1,3,0,0
2000517,准备下葬的遗体,埋葬を待つ遺体,,0,0,0,1,0,0,False,66156,26024,1,1,1,3,0,0
2000518,可疑的传单,怪しいビラ,,0,0,0,1,0,0,False,0,25906,1,1,1,3,0,0
2000519,巴德龙的草书,バデロンの走り書き,,0,0,0,1,0,0,False,66080,26153,1,1,1,3,0,0
2000520,奇怪的书简,怪しい書簡,,0,0,0,1,0,0,False,66225,26151,1,1,1,3,0,0
2000521,避难地正门的钥匙,避難地の主門の鍵,,0,0,0,1,0,0,False,0,25904,1,1,1,0,0,0
2000522,用旧的匕首,使いこまれたナイフ,,0,0,0,1,0,0,False,66079,30401,1,1,1,3,0,0
2000523,盖有罗纱的箱子,羅紗張りの箱,,0,0,0,1,0,0,False,66226,21002,1,1,1,3,0,0
2000524,运输商品,狙われた商品,,0,0,0,1,0,0,False,65792,25919,1,2,1,3,0,0
2000525,西盖尔德的水袋,シガードの水袋,,0,0,0,1,0,0,False,65853,24454,1,1,1,3,0,0
2000526,西盖尔德的皮包,シガードの革鞄,,0,0,0,1,0,0,False,65853,23001,1,1,1,3,0,0
2000527,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000528,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000529,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000530,色彩鲜艳的羽毛,色鮮やかな羽,,0,0,0,1,0,0,False,0,21907,0,99,1,3,0,0
2000531,黄铁矿碎片,黄鉄鉱の欠片,,0,0,0,1,0,0,False,0,21207,0,99,1,3,0,0
2000532,柔软的毒蜥蜴粗皮,柔らかなペイストの粗皮,,0,0,0,1,0,0,False,0,21822,0,99,1,3,0,0
2000533,海月水母的鳔袋,オーレリアのバラスト袋,,0,0,0,1,0,0,False,0,29005,0,99,1,3,0,0
2000534,风元精核心,ウィンドスプライトの核,,0,0,0,1,0,0,False,0,21262,0,99,1,3,0,0
2000535,雷元精核心,ライトニングスプライトの核,,0,0,0,1,0,0,False,0,21265,0,99,1,3,0,0
2000536,掉落的货物,落ちた積荷,,0,0,0,1,0,0,False,0,21003,0,99,1,3,0,0
2000537,骗来的贵金属,隠された貴金属,,0,0,0,1,0,0,False,0,21002,0,99,1,3,0,0
2000538,渡渡鸟腐肉,ドードーの腐肉,,0,0,0,1,0,0,False,0,25158,0,99,1,3,0,0
