#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,Unknown58,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
57,泰坦讨伐战,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,s1fa_re,0,0,0,0,286,2002,112018,0,0,0,1046,20002,0,0,2,1,0,108,2,0,0,0,0,34,36,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
58,迦楼罗讨伐战,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_re,0,0,0,0,286,2003,112019,0,0,0,1047,20003,0,0,3,1,0,108,2,0,0,0,0,44,46,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
59,伊弗利特歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fa_2,0,0,0,0,286,2004,112021,0,0,0,292,20004,49,0,12,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
60,泰坦歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,s1fa_2,0,0,0,0,286,2005,112022,0,0,0,293,20005,57,0,14,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
61,迦楼罗歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_2,0,0,0,0,286,2006,112023,0,0,0,294,20006,52,0,13,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
62,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,伊弗利特歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fa_3,0,0,0,0,286,2008,112028,0,0,0,295,20008,70,0,103,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
64,泰坦歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,s1fa_3,0,0,0,0,286,2009,112029,0,0,0,296,20009,67,0,102,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
65,迦楼罗歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fa_3,0,0,0,0,286,2010,112030,0,0,0,297,20010,65,0,101,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
66,莫古力贤王歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fa_re,0,0,0,0,286,2011,112031,0,0,0,1067,20011,54,0,15,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
67,莫古力贤王歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fa_2,0,0,0,0,286,2012,112050,0,0,0,364,20012,80,0,104,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
68,究极神兵假想作战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1fb,0,0,0,0,286,2013,112032,0,0,0,348,20013,61,0,100,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
69,阿修罗歼灭战,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z4,0,0,0,0,302,2091,112536,0,0,0,509,20014,0,0,9999,1,4,108,3,0,0,0,0,90,90,0,0,4,38,0,-1,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
70,活动挑战2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z1,0,0,0,0,293,0,112320,0,0,0,353,20015,0,0,9997,1,2,108,3,0,0,0,0,70,70,0,0,4,0,0,-1,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
71,活动挑战3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1z2,0,0,0,0,289,0,112358,0,0,0,354,20016,0,0,9998,1,3,108,3,0,0,0,0,73,74,0,0,4,0,0,-1,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
72,利维亚桑歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,o1fa,0,0,0,0,286,2014,112051,0,0,0,281,20017,60,0,16,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
73,利维亚桑歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,o1fa_2,0,0,0,0,286,2015,112052,0,0,0,359,20018,80,0,105,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
74,死化奇美拉讨伐战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1f1_battle,0,0,0,0,286,2016,112053,0,0,0,368,20019,52,0,7,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
75,海德拉讨伐战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d2_battle,0,0,0,0,286,2017,112055,0,0,0,369,20020,52,0,8,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
76,大桥上的决斗,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fb,0,0,0,0,286,2018,112054,0,0,0,366,20021,50,0,9,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
77,拉姆歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fb,0,0,0,0,286,2019,112062,0,0,0,374,20022,65,0,17,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
78,拉姆歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1fb_2,0,0,0,0,286,2020,112063,0,0,0,375,20023,85,0,106,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
79,希瓦歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fc,0,0,0,0,286,2021,112073,0,0,0,377,20024,80,0,18,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
80,希瓦歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,r1fc_2,0,0,0,0,286,2022,112074,0,0,0,378,20025,95,0,107,1,0,108,3,0,0,0,0,50,50,1,0,4,19,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
81,艾玛吉娜杯斗技大会决赛,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1d7_battle,0,0,0,0,286,2023,112075,0,0,0,142,20026,80,0,10,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
82,奥丁歼灭战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1f3_battle,0,0,0,0,286,2024,112065,0,0,0,394,20027,95,0,19,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
83,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,那布里亚勒斯讨伐战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z1e9,0,0,0,0,286,2026,112081,0,0,0,426,20029,90,0,5,1,0,108,3,0,0,0,0,50,50,0,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
85,无限城的死斗,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f1d3_battle,0,0,0,0,286,2027,112080,0,0,0,396,20030,90,0,11,1,0,108,3,0,0,0,0,50,50,1,0,4,8,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
86,罗波那歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2fa,0,0,0,0,289,2028,112103,0,0,0,432,20031,0,0,110,1,1,108,3,0,0,0,0,53,54,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
87,罗波那歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2fa_2,0,0,0,0,289,2029,112107,0,0,0,446,20032,175,0,121,1,1,108,3,0,0,0,0,60,60,1,0,4,20,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
88,俾斯麦歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fa,0,0,0,0,289,2030,112104,0,0,0,436,20033,0,0,111,1,1,108,3,0,0,0,0,57,58,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
89,俾斯麦歼殛战,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fa_2,0,0,0,0,289,2031,112105,0,0,0,447,20034,165,0,120,1,1,108,3,0,0,0,0,60,60,1,0,4,20,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
90,圆桌骑士歼灭战,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,a2fb,0,0,0,0,289,2032,112106,0,0,0,437,20035,142,0,112,1,1,108,3,0,0,0,0,60,60,0,0,4,9,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
